file_id,score_unmask,score_silence
spoof_00110_Llasa-8B.wav,0.2802102267742157,0.9935944676399231
spoof_00111_MegaTTS3.wav,0.984697699546814,0.989957869052887
spoof_00112_Fish-S2-Pro.wav,0.9987545013427734,0.999700665473938
spoof_00113_Kitten-TTS-Nano-0.1.wav,0.9665994048118591,0.9976728558540344
spoof_00116_LEMAS-TTS.wav,0.9586072564125061,0.9990645051002502
spoof_00117_MegaTTS3.wav,0.9301962852478027,0.9301919937133789
spoof_00118_MOSS-TTS-8B.wav,0.999927282333374,0.9892842173576355
spoof_00120_Chatterbox.wav,0.818701982498169,0.9999352693557739
spoof_00122_FireRedTTS-2.0.wav,0.9628241062164307,0.9997768998146057
spoof_00123_FishTTS.wav,0.996692419052124,0.9999085664749146
spoof_00124_Llasa-8B.wav,0.9826219081878662,0.999809205532074
spoof_00126_Llasa-3B.wav,0.609208881855011,0.15830625593662262
spoof_00127_Kitten-TTS-Nano-0.1.wav,0.9967275857925415,0.9996687173843384
spoof_00131_Gemini-3.1-Flash-TTS.wav,0.9867959022521973,0.9980829954147339
spoof_00132_MatchaTTS.wav,0.9999054670333862,0.9996790885925293
spoof_00133_Hume_TADA-3B-ML.wav,0.9997584223747253,0.9997645020484924
spoof_00134_Index-TTS-1.5.wav,0.7308207750320435,0.9996871948242188
spoof_00135_Index-TTS-1.5.wav,0.9995458722114563,0.9985842704772949
spoof_00138_Mars5.wav,0.9950489401817322,0.9997419714927673
spoof_00140_LuxTTS.wav,0.9816469550132751,0.999806821346283
spoof_00141_Edge-TTS.wav,0.996635377407074,0.9998782873153687
spoof_00142_Indri-TTS-0.1.wav,0.9990577101707458,0.9985712766647339
spoof_00143_LongCat-AudioDiT.wav,0.7388802766799927,0.5036078095436096
spoof_00144_Chatterbox-Turbo.wav,0.7543305158615112,0.9997856020927429
spoof_00145_LEMAS-TTS.wav,0.9204631447792053,0.999942421913147
spoof_00146_Gemini-3.1-Flash-TTS.wav,0.9992201328277588,0.9997715353965759
spoof_00148_GLM-TTS.wav,0.9975546002388,0.9989769458770752
spoof_00149_Llasa-3B.wav,0.5800372362136841,0.1116744801402092
spoof_00150_ChatTTS.wav,0.8333662748336792,0.9984834790229797
spoof_00151_Index-TTS-2.0.wav,0.9771404266357422,0.9798489212989807
spoof_00152_Mars5.wav,0.9984757304191589,0.9552736878395081
spoof_00153_Maya1_TTS.wav,0.981220006942749,0.998145580291748
