tag,file_id,base_logit,aug_logit,base_prob,aug_prob
mlaad_cal on asv19+bark,wavs/spoof_01585.wav,-0.6533709168434143,8.0416841506958,0.34223029017448425,0.999678373336792
mlaad_cal on asv19+bark,wavs/spoof_01797.wav,5.558933734893799,5.8588457107543945,0.996161937713623,0.9971535205841064
mlaad_cal on asv19+bark,wavs/spoof_00890.wav,5.756860733032227,2.2674214839935303,0.9968488812446594,0.9061427116394043
mlaad_cal on asv19+bark,wavs/spoof_00387.wav,8.059645652770996,3.60182523727417,0.9996840953826904,0.973450243473053
mlaad_cal on asv19+bark,wavs/spoof_01487.wav,6.338205814361572,12.214334487915039,0.9982355833053589,0.9999949932098389
mlaad_cal on asv19+bark,wavs/spoof_01424.wav,3.49615216255188,4.710378170013428,0.9705780148506165,0.9910789132118225
mlaad_cal on asv19+bark,wavs/spoof_00898.wav,7.5841288566589355,11.329305648803711,0.999491810798645,0.9999879598617554
mlaad_cal on asv19+bark,wavs/spoof_00083.wav,7.4158525466918945,3.967834234237671,0.9993987083435059,0.9814367890357971
mlaad_cal on asv19+bark,wavs/spoof_00822.wav,10.549195289611816,7.939335823059082,0.9999737739562988,0.9996436834335327
mlaad_cal on asv19+bark,wavs/spoof_01581.wav,5.853870868682861,2.5052802562713623,0.9971394538879395,0.9245111346244812
mlaad_cal on asv19+bark,wavs/spoof_01375.wav,7.700564861297607,4.841910362243652,0.9995476603507996,0.9921697974205017
mlaad_cal on asv19+bark,wavs/spoof_00855.wav,5.431944847106934,9.615493774414062,0.9956444501876831,0.9999333620071411
mlaad_cal on asv19+bark,wavs/spoof_00875.wav,3.3704540729522705,3.4435906410217285,0.9667683243751526,0.9690394401550293
mlaad_cal on asv19+bark,wavs/spoof_00930.wav,7.608417510986328,11.478337287902832,0.9995039701461792,0.9999896287918091
mlaad_cal on asv19+bark,wavs/spoof_00353.wav,-1.4141908884048462,11.492585182189941,0.19557389616966248,0.9999897480010986
mlaad_cal on asv19+bark,wavs/spoof_00251.wav,7.11920166015625,7.645246505737305,0.9991912245750427,0.9995219707489014
mlaad_cal on asv19+bark,wavs/spoof_00218.wav,6.927042484283447,6.531361103057861,0.9990200996398926,0.9985451698303223
mlaad_cal on asv19+bark,wavs/spoof_00730.wav,8.817455291748047,9.18288516998291,0.9998518228530884,0.9998972415924072
mlaad_cal on asv19+bark,wavs/spoof_00061.wav,6.582762241363525,9.359950065612793,0.9986178874969482,0.9999139308929443
mlaad_cal on asv19+bark,wavs/spoof_01411.wav,10.171290397644043,9.253884315490723,0.9999617338180542,0.9999042749404907
mlaad_cal on asv19+bark,wavs/spoof_01325.wav,0.1145065426826477,3.9242372512817383,0.5285953879356384,0.9806256294250488
mlaad_cal on asv19+bark,wavs/spoof_01098.wav,3.7743539810180664,4.475405693054199,0.9775630235671997,0.9887425899505615
mlaad_cal on asv19+bark,wavs/spoof_00175.wav,5.290712356567383,10.698393821716309,0.9949871301651001,0.9999774694442749
mlaad_cal on asv19+bark,wavs/spoof_00157.wav,5.239170551300049,2.5101287364959717,0.9947233200073242,0.9248487949371338
mlaad_cal on asv19+bark,wavs/spoof_01284.wav,6.459390640258789,6.549736499786377,0.9984367489814758,0.998571515083313
mlaad_cal on asv19+bark,wavs/spoof_00970.wav,3.253612995147705,5.818281650543213,0.9628026485443115,0.9970360994338989
mlaad_cal on asv19+bark,wavs/spoof_00339.wav,10.90402603149414,6.1973161697387695,0.9999816417694092,0.9979692101478577
mlaad_cal on asv19+bark,wavs/spoof_01685.wav,1.9962928295135498,4.800543785095215,0.8804073333740234,0.9918417930603027
mlaad_cal on asv19+bark,wavs/spoof_00762.wav,5.053301811218262,2.5218210220336914,0.99365234375,0.9256574511528015
mlaad_cal on asv19+bark,wavs/spoof_01033.wav,2.1908249855041504,17.709651947021484,0.8994225263595581,1.0
mlaad_cal on asv19+bark,wavs/spoof_01350.wav,1.0641928911209106,2.003994941711426,0.743490993976593,0.8812159299850464
mlaad_cal on asv19+bark,wavs/spoof_00292.wav,3.2504117488861084,4.256051540374756,0.9626878499984741,0.986020028591156
mlaad_cal on asv19+bark,wavs/spoof_00466.wav,6.225058555603027,9.301227569580078,0.9980247020721436,0.9999086856842041
mlaad_cal on asv19+bark,wavs/spoof_01242.wav,5.417105197906494,9.445953369140625,0.9955796599388123,0.9999209642410278
mlaad_cal on asv19+bark,wavs/spoof_01784.wav,8.29365062713623,8.47800350189209,0.9997499585151672,0.9997920393943787
mlaad_cal on asv19+bark,wavs/spoof_00426.wav,8.534523010253906,14.352486610412598,0.9998034834861755,0.9999994039535522
mlaad_cal on asv19+bark,wavs/spoof_01422.wav,3.9816927909851074,2.5340211391448975,0.981687605381012,0.9264926314353943
mlaad_cal on asv19+bark,wavs/spoof_01000.wav,7.064685821533203,6.71578311920166,0.9991459846496582,0.9987898468971252
mlaad_cal on asv19+bark,wavs/spoof_00456.wav,5.9957661628723145,9.20724105834961,0.9975168704986572,0.9998997449874878
mlaad_cal on asv19+bark,wavs/spoof_01388.wav,1.16941237449646,8.112178802490234,0.7630387544631958,0.9997003078460693
mlaad_cal on asv19+bark,wavs/spoof_01382.wav,5.403410911560059,5.9826884269714355,0.9955189228057861,0.9974843263626099
mlaad_cal on asv19+bark,wavs/spoof_00535.wav,4.319556713104248,3.92746901512146,0.9868689179420471,0.9806868433952332
mlaad_cal on asv19+bark,wavs/spoof_00609.wav,4.2566986083984375,13.483586311340332,0.9860289692878723,0.9999985694885254
mlaad_cal on asv19+bark,wavs/spoof_01516.wav,3.22184681892395,3.9667415618896484,0.961648166179657,0.9814167618751526
mlaad_cal on asv19+bark,wavs/spoof_01664.wav,4.569484233856201,11.351508140563965,0.9897429347038269,0.9999881982803345
mlaad_cal on asv19+bark,wavs/spoof_01175.wav,3.4072177410125732,11.441009521484375,0.9679293632507324,0.9999892711639404
mlaad_cal on asv19+bark,wavs/spoof_01138.wav,1.0702167749404907,8.699384689331055,0.7446381449699402,0.999833345413208
mlaad_cal on asv19+bark,wavs/spoof_01621.wav,3.166876792907715,9.306058883666992,0.9595685601234436,0.9999091625213623
mlaad_cal on asv19+bark,wavs/spoof_00968.wav,-0.8334932327270508,4.461683750152588,0.30290693044662476,0.988588809967041
mlaad_cal on asv19+bark,wavs/spoof_00396.wav,0.7513071894645691,2.170034885406494,0.6794634461402893,0.8975261449813843
mlaad_cal on asv19+bark,wavs/spoof_00945.wav,3.2491044998168945,4.76539945602417,0.9626409411430359,0.9915524125099182
mlaad_cal on asv19+bark,wavs/spoof_00318.wav,1.5461807250976562,3.5764424800872803,0.8243614435195923,0.9727862477302551
mlaad_cal on asv19+bark,wavs/spoof_01867.wav,7.1935014724731445,6.276132106781006,0.9992490410804749,0.9981228709220886
mlaad_cal on asv19+bark,wavs/spoof_01671.wav,2.177726984024048,6.017157077789307,0.8982314467430115,0.9975692629814148
mlaad_cal on asv19+bark,wavs/spoof_01598.wav,6.514706611633301,8.666420936584473,0.9985206723213196,0.9998277425765991
mlaad_cal on asv19+bark,wavs/spoof_00458.wav,2.2759008407592773,4.5168681144714355,0.9068613648414612,0.9891948699951172
mlaad_cal on asv19+bark,wavs/spoof_00100.wav,6.76338529586792,4.079593658447266,0.9988460540771484,0.9833669662475586
mlaad_cal on asv19+bark,wavs/spoof_01328.wav,7.261117458343506,7.950633525848389,0.999298095703125,0.9996477365493774
mlaad_cal on asv19+bark,wavs/spoof_00624.wav,-1.1708461046218872,-0.41507983207702637,0.2367020845413208,0.3976947069168091
mlaad_cal on asv19+bark,wavs/spoof_01597.wav,-0.3278079628944397,4.291429042816162,0.4187740981578827,0.9864994287490845
mlaad_cal on asv19+bark,wavs/spoof_00782.wav,9.023992538452148,3.825225353240967,0.9998794794082642,0.9786521792411804
mlaad_cal on asv19+bark,wavs/spoof_01712.wav,4.7238311767578125,7.8819684982299805,0.9911971092224121,0.9996225833892822
mlaad_cal on asv19+bark,wavs/spoof_00173.wav,8.954825401306152,5.122483730316162,0.9998708963394165,0.9940741658210754
mlaad_cal on asv19+bark,wavs/spoof_01143.wav,1.4132694005966187,6.88221549987793,0.8042810559272766,0.9989751577377319
mlaad_cal on asv19+bark,wavs/spoof_00053.wav,1.620561122894287,0.1603701114654541,0.8348725438117981,0.5400068163871765
mlaad_cal on asv19+bark,wavs/spoof_00858.wav,1.8207131624221802,1.9082603454589844,0.8606516122817993,0.8708236217498779
mlaad_cal on asv19+bark,wavs/spoof_01680.wav,0.504646360874176,7.593382835388184,0.6235506534576416,0.9994964599609375
mlaad_cal on asv19+bark,wavs/spoof_00586.wav,1.4383538961410522,7.756199836730957,0.8081996440887451,0.9995720982551575
mlaad_cal on asv19+bark,wavs/spoof_00246.wav,9.182585716247559,6.882619857788086,0.9998972415924072,0.9989756345748901
mlaad_cal on asv19+bark,wavs/spoof_01781.wav,6.9794697761535645,5.125969409942627,0.9990701079368591,0.9940946698188782
mlaad_cal on asv19+bark,wavs/spoof_01416.wav,4.31815767288208,7.713634014129639,0.9868507981300354,0.9995535016059875
mlaad_cal on asv19+bark,wavs/spoof_00702.wav,8.010677337646484,6.28172492980957,0.9996682405471802,0.9981333613395691
mlaad_cal on asv19+bark,wavs/spoof_01085.wav,7.556991100311279,7.759459495544434,0.9994778037071228,0.9995735287666321
mlaad_cal on asv19+bark,wavs/spoof_01100.wav,9.675809860229492,10.456331253051758,0.9999371767044067,0.9999712705612183
mlaad_cal on asv19+bark,wavs/spoof_00957.wav,7.01394510269165,7.916828632354736,0.9991016387939453,0.9996355772018433
mlaad_cal on asv19+bark,wavs/spoof_00449.wav,5.780472755432129,2.551908016204834,0.9969221949577332,0.9277015924453735
mlaad_cal on asv19+bark,wavs/spoof_01445.wav,5.47249174118042,0.5724449753761292,0.9958168864250183,0.6393271684646606
mlaad_cal on asv19+bark,wavs/spoof_00351.wav,6.53729772567749,9.546124458312988,0.9985536932945251,0.9999284744262695
mlaad_cal on asv19+bark,wavs/spoof_01874.wav,0.7028335928916931,12.712636947631836,0.6688157320022583,0.9999970197677612
mlaad_cal on asv19+bark,wavs/spoof_00648.wav,5.457923412322998,9.796339988708496,0.995755672454834,0.9999443292617798
mlaad_cal on asv19+bark,wavs/spoof_00362.wav,9.814874649047852,10.226758003234863,0.9999454021453857,0.9999637603759766
mlaad_cal on asv19+bark,wavs/spoof_01854.wav,1.1430373191833496,6.1745710372924805,0.7582368850708008,0.9979225993156433
mlaad_cal on asv19+bark,wavs/spoof_01586.wav,10.098712921142578,4.907094955444336,0.999958872795105,0.9926602840423584
mlaad_cal on asv19+bark,wavs/spoof_00824.wav,7.10194730758667,8.237081527709961,0.9991771578788757,0.999735414981842
mlaad_cal on asv19+bark,wavs/spoof_01167.wav,9.865139961242676,6.590681552886963,0.9999480247497559,0.9986288547515869
mlaad_cal on asv19+bark,wavs/spoof_01281.wav,5.265192031860352,6.229117393493652,0.9948581457138062,0.9980326294898987
asv19 on mlaad+bark,wavs/spoof_00000_Llasa-1B-Multilingual.wav,1.2734689712524414,5.157780647277832,0.7813360095024109,0.9942784309387207
asv19 on mlaad+bark,wavs/spoof_00001_Gemini-3.1-Flash-TTS.wav,-1.3312128782272339,-0.8709081411361694,0.20895880460739136,0.29506537318229675
asv19 on mlaad+bark,wavs/spoof_00002_Kyutai-TTS.wav,-0.7683139443397522,0.8990400433540344,0.3168439269065857,0.7107521891593933
asv19 on mlaad+bark,wavs/spoof_00004_Kyutai-TTS.wav,-1.5327627658843994,-0.9432770609855652,0.17758981883525848,0.2802388668060303
asv19 on mlaad+bark,wavs/spoof_00005_Index-TTS-1.5.wav,-6.764078140258789,-4.654236316680908,0.001153180026449263,0.0094313845038414
asv19 on mlaad+bark,wavs/spoof_00007_Llasa-1B.wav,-2.0460197925567627,-3.6680264472961426,0.11445517092943192,0.02489139884710312
asv19 on mlaad+bark,wavs/spoof_00009_ElevenLabs-v3.wav,-1.6464600563049316,-0.44002580642700195,0.16158795356750488,0.3917348384857178
asv19 on mlaad+bark,wavs/spoof_00012_LongCat-AudioDiT.wav,-3.015265464782715,1.5902352333068848,0.046740975230932236,0.830649197101593
asv19 on mlaad+bark,wavs/spoof_00014_LuxTTS.wav,2.924032211303711,3.575639486312866,0.9490216970443726,0.9727650284767151
asv19 on mlaad+bark,wavs/spoof_00015_Index-TTS-1.5.wav,-1.4374659061431885,1.9007651805877686,0.19193808734416962,0.8699780702590942
asv19 on mlaad+bark,wavs/spoof_00016_Llasa-1B.wav,2.0774595737457275,1.3485641479492188,0.8886930346488953,0.7938947677612305
asv19 on mlaad+bark,wavs/spoof_00017_Llasa-1B-Multilingual.wav,-0.6652092933654785,-3.731154680252075,0.33957040309906006,0.023404261097311974
asv19 on mlaad+bark,wavs/spoof_00020_Gemini-3.1-Flash-TTS.wav,-0.0742880254983902,3.061760425567627,0.481436550617218,0.955287516117096
asv19 on mlaad+bark,wavs/spoof_00021_ElevenLabs-Turbo-v2.5.wav,-0.862455427646637,-0.45016026496887207,0.2968266010284424,0.3893226683139801
asv19 on mlaad+bark,wavs/spoof_00023_GLM-TTS.wav,-2.4374406337738037,0.7512059211730957,0.08036185055971146,0.6794413924217224
asv19 on mlaad+bark,wavs/spoof_00025_Maya1_TTS.wav,4.502529621124268,-0.6627927422523499,0.9890404343605042,0.3401125371456146
asv19 on mlaad+bark,wavs/spoof_00028_LongCat-AudioDiT.wav,-3.1628763675689697,2.4957773685455322,0.04058690369129181,0.9238452315330505
asv19 on mlaad+bark,wavs/spoof_00030_Mars5.wav,11.31075668334961,10.451725959777832,0.9999877214431763,0.9999711513519287
asv19 on mlaad+bark,wavs/spoof_00032_Hume_TADA-3B-ML.wav,2.8902599811553955,-4.838826656341553,0.9473628401756287,0.007854160852730274
asv19 on mlaad+bark,wavs/spoof_00036_Kani-TTS-370M.wav,1.5083369016647339,-8.225424766540527,0.8188145756721497,0.00026768690440803766
asv19 on mlaad+bark,wavs/spoof_00037_Kyutai-TTS.wav,-1.031254768371582,-4.03057861328125,0.2628408968448639,0.01745399460196495
asv19 on mlaad+bark,wavs/spoof_00040_GLM-TTS.wav,-0.5600027441978455,0.8676854372024536,0.36354684829711914,0.7042638659477234
asv19 on mlaad+bark,wavs/spoof_00041_LuxTTS.wav,-3.317946195602417,-0.23326507210731506,0.034960635006427765,0.44194671511650085
asv19 on mlaad+bark,wavs/spoof_00042_ChatTTS.wav,2.378316879272461,5.252837657928467,0.9151588678359985,0.9947945475578308
asv19 on mlaad+bark,wavs/spoof_00043_Edge-TTS.wav,0.18523991107940674,0.44583144783973694,0.5461779832839966,0.6096476912498474
asv19 on mlaad+bark,wavs/spoof_00044_Hume_TADA-3B-ML.wav,-0.25415897369384766,-0.21713188290596008,0.436800092458725,0.44592928886413574
asv19 on mlaad+bark,wavs/spoof_00045_Cartesia.ai_(Sonic-3).wav,-0.2704011797904968,-1.5313555002212524,0.43280860781669617,0.1777954399585724
asv19 on mlaad+bark,wavs/spoof_00046_Llasa-3B.wav,-1.9808671474456787,3.7440948486328125,0.12122641503810883,0.9768896698951721
asv19 on mlaad+bark,wavs/spoof_00047_LFM2.5-Audio.wav,4.5019683837890625,-0.46585190296173096,0.9890344142913818,0.3855985105037689
asv19 on mlaad+bark,wavs/spoof_00048_MOSS-TTS-1.7B.wav,1.452423095703125,2.6471171379089355,0.8103710412979126,0.933833122253418
asv19 on mlaad+bark,wavs/spoof_00049_MOSS-TTS-8B.wav,-0.9091736078262329,2.567239999771118,0.2871689796447754,0.9287232160568237
asv19 on mlaad+bark,wavs/spoof_00050_MOSS-TTS-1.7B.wav,-0.7181593775749207,-4.331895351409912,0.327798455953598,0.012972124852240086
asv19 on mlaad+bark,wavs/spoof_00051_Llasa-3B.wav,3.182346820831299,3.298609972000122,0.9601645469665527,0.9643810987472534
asv19 on mlaad+bark,wavs/spoof_00052_Llasa-8B.wav,-1.0266947746276855,-0.22511789202690125,0.2637253999710083,0.44395697116851807
asv19 on mlaad+bark,wavs/spoof_00056_ElevenLabs-v2-Multilingual.wav,-2.1359896659851074,2.9622485637664795,0.10564772039651871,0.9508392214775085
asv19 on mlaad+bark,wavs/spoof_00057_Kani-TTS-370M.wav,-0.8247674107551575,-0.799879789352417,0.3047526180744171,0.31005123257637024
asv19 on mlaad+bark,wavs/spoof_00058_GLM-TTS.wav,-4.529224872589111,-1.4397060871124268,0.010673874989151955,0.19159087538719177
asv19 on mlaad+bark,wavs/spoof_00059_DeepGram.wav,0.5454328656196594,-2.539713144302368,0.6330753564834595,0.0731206163764
asv19 on mlaad+bark,wavs/spoof_00060_Indri-TTS-0.1.wav,1.236383080482483,4.664977073669434,0.7749338150024414,0.9906684756278992
asv19 on mlaad+bark,wavs/spoof_00062_LEMAS-TTS.wav,2.857394218444824,-0.17492157220840454,0.9456996321678162,0.4563807547092438
asv19 on mlaad+bark,wavs/spoof_00063_ElevenLabs-v3.wav,8.49644947052002,-0.5780187249183655,0.9997958540916443,0.35938864946365356
asv19 on mlaad+bark,wavs/spoof_00064_Kyutai-TTS.wav,2.8554933071136475,3.025347948074341,0.9456019401550293,0.9537062048912048
asv19 on mlaad+bark,wavs/spoof_00065_Chatterbox.wav,-1.0698386430740356,0.28027448058128357,0.2554337978363037,0.569613516330719
asv19 on mlaad+bark,wavs/spoof_00066_KugelAudio.wav,0.1586112678050995,-1.235467791557312,0.5395699143409729,0.22522588074207306
asv19 on mlaad+bark,wavs/spoof_00067_MegaTTS3.wav,-0.6411815285682678,0.29854246973991394,0.34497949481010437,0.5740861892700195
asv19 on mlaad+bark,wavs/spoof_00068_Kitten-TTS-Nano-0.1.wav,7.215347766876221,4.085452556610107,0.9992653727531433,0.9834625720977783
asv19 on mlaad+bark,wavs/spoof_00070_MatchaTTS.wav,5.712948322296143,0.4219546616077423,0.9967079162597656,0.6039509177207947
asv19 on mlaad+bark,wavs/spoof_00071_Kitten-TTS-Nano-0.2.wav,5.005324363708496,1.9042588472366333,0.9933424592018127,0.8703728318214417
asv19 on mlaad+bark,wavs/spoof_00072_MegaTTS3.wav,-1.9868412017822266,-0.29570868611335754,0.12059145420789719,0.4266068637371063
asv19 on mlaad+bark,wavs/spoof_00073_Kitten-TTS-Nano-0.2.wav,-1.3607650995254517,1.459183931350708,0.20411597192287445,0.8114078044891357
asv19 on mlaad+bark,wavs/spoof_00074_FishTTS.wav,1.3942769765853882,-2.5078208446502686,0.8012741804122925,0.07531172782182693
asv19 on mlaad+bark,wavs/spoof_00075_Index-TTS-2.0.wav,4.241882801055908,-1.0328013896942139,0.985823392868042,0.26254135370254517
asv19 on mlaad+bark,wavs/spoof_00076_Chatterbox-Turbo.wav,1.8315004110336304,2.676490068435669,0.8619403839111328,0.9356250166893005
asv19 on mlaad+bark,wavs/spoof_00077_Chatterbox-Turbo.wav,-0.08092890679836273,-0.8478605151176453,0.47977879643440247,0.29988184571266174
asv19 on mlaad+bark,wavs/spoof_00079_Cartesia.ai_(Sonic-3).wav,-1.941601037979126,-4.785717964172363,0.1254720687866211,0.008279013447463512
asv19 on mlaad+bark,wavs/spoof_00080_KugelAudio.wav,2.69531512260437,0.7573980689048767,0.9367496371269226,0.6807885766029358
asv19 on mlaad+bark,wavs/spoof_00082_Maya1_TTS.wav,1.199353575706482,-1.4313182830810547,0.768409788608551,0.1928933560848236
asv19 on mlaad+bark,wavs/spoof_00083_Llasa-1B.wav,2.741323471069336,-1.3404144048690796,0.9394214749336243,0.20744192600250244
asv19 on mlaad+bark,wavs/spoof_00084_LongCat-AudioDiT.wav,-0.9592278599739075,-1.4398711919784546,0.2770328223705292,0.19156529009342194
asv19 on mlaad+bark,wavs/spoof_00085_Cartesia.ai_(Sonic-3).wav,-0.8113738894462585,3.854630470275879,0.307597815990448,0.9792578816413879
asv19 on mlaad+bark,wavs/spoof_00086_Higgs-Audio-V2.wav,0.36803510785102844,0.9700580835342407,0.5909841060638428,0.725131094455719
asv19 on mlaad+bark,wavs/spoof_00087_ChatTTS.wav,5.643792629241943,0.4524371922016144,0.9964730143547058,0.6112185716629028
asv19 on mlaad+bark,wavs/spoof_00089_MOSS-TTS-1.7B.wav,-1.456650972366333,-8.23216724395752,0.1889800727367401,0.0002658885787241161
asv19 on mlaad+bark,wavs/spoof_00090_ElevenLabs-v3.wav,2.9703328609466553,-0.6017837524414062,0.9512157440185547,0.35393568873405457
asv19 on mlaad+bark,wavs/spoof_00091_Cartesia.ai_(Sonic-3).wav,0.33191120624542236,3.6190240383148193,0.5822243690490723,0.9738910794258118
asv19 on mlaad+bark,wavs/spoof_00094_Marvis-TTS.wav,7.007314205169678,3.6801233291625977,0.9990955591201782,0.9754005074501038
asv19 on mlaad+bark,wavs/spoof_00095_FireRedTTS-2.0.wav,-1.6317957639694214,-1.9824837446212769,0.16358450055122375,0.12105431407690048
asv19 on mlaad+bark,wavs/spoof_00097_DeepGram.wav,0.1429527997970581,9.321745872497559,0.5356774926185608,0.9999105930328369
asv19 on mlaad+bark,wavs/spoof_00100_Fish-S2-Pro.wav,-7.091874122619629,-1.918794870376587,0.0008311455603688955,0.12799601256847382
asv19 on mlaad+bark,wavs/spoof_00101_ElevenLabs-v2-Multilingual.wav,-5.627361297607422,-0.8472546935081482,0.0035851572174578905,0.3000090718269348
asv19 on mlaad+bark,wavs/spoof_00102_LFM2.5-Audio.wav,-0.665105938911438,-1.2663196325302124,0.3395935893058777,0.21988791227340698
asv19 on mlaad+bark,wavs/spoof_00103_LEMAS-TTS.wav,2.071791887283325,-0.7767728567123413,0.8881311416625977,0.3150158226490021
asv19 on mlaad+bark,wavs/spoof_00104_ElevenLabs-Turbo-v2.5.wav,3.0398237705230713,-0.017511233687400818,0.9543411135673523,0.49562230706214905
asv19 on mlaad+bark,wavs/spoof_00105_Kitten-TTS-Nano-0.1.wav,2.6540157794952393,0.6143900156021118,0.9342581033706665,0.6489415764808655
asv19 on mlaad+bark,wavs/spoof_00106_LFM2.5-Audio.wav,0.655966579914093,2.8500428199768066,0.6583537459373474,0.9453208446502686
asv19 on mlaad+bark,wavs/spoof_00107_Llasa-1B.wav,-7.336602210998535,-0.4354003667831421,0.0006508357473649085,0.3928374946117401
asv19 on mlaad+bark,wavs/spoof_00108_Marvis-TTS.wav,-1.0225812196731567,-0.693288266658783,0.2645249366760254,0.33330196142196655
asv19 on mlaad+bark,wavs/spoof_00110_Llasa-8B.wav,2.0001578330993652,-0.6223599910736084,0.8808135986328125,0.3492448925971985
asv19 on mlaad+bark,wavs/spoof_00111_MegaTTS3.wav,-2.3852968215942383,-1.0354090929031372,0.08430077880620956,0.2620367705821991
asv19 on mlaad+bark,wavs/spoof_00112_Fish-S2-Pro.wav,-1.13717782497406,-1.3918216228485107,0.24283891916275024,0.19911710917949677
asv19 on mlaad+bark,wavs/spoof_00113_Kitten-TTS-Nano-0.1.wav,0.4780189096927643,2.1233956813812256,0.6172799468040466,0.8931564092636108
asv19 on mlaad+bark,wavs/spoof_00116_LEMAS-TTS.wav,5.363659381866455,0.3667595386505127,0.9953380823135376,0.5906757712364197
asv19 on mlaad+bark,wavs/spoof_00117_MegaTTS3.wav,2.3191118240356445,-0.7026815414428711,0.9104475378990173,0.3312179744243622
asv19 on mlaad+bark,wavs/spoof_00118_MOSS-TTS-8B.wav,-3.1083672046661377,-0.6741015911102295,0.04276343435049057,0.33757904171943665
asv19 on mlaad+bark,wavs/spoof_00120_Chatterbox.wav,-0.08488260209560394,-0.5301233530044556,0.47879210114479065,0.37048813700675964
asv19 on mlaad+bark,wavs/spoof_00122_FireRedTTS-2.0.wav,3.5323944091796875,-2.4552838802337646,0.9715955257415771,0.07905300706624985
asv19 on mlaad+bark,wavs/spoof_00123_FishTTS.wav,-3.748167037963867,-0.7836907505989075,0.023018553853034973,0.3135250210762024
asv19 on mlaad+bark,wavs/spoof_00124_Llasa-8B.wav,0.777702808380127,1.090103268623352,0.6851848363876343,0.7484011650085449
asv19 on mlaad+bark,wavs/spoof_00126_Llasa-3B.wav,-2.8178181648254395,-6.7714385986328125,0.0563688762485981,0.0011447328142821789
asv19 on mlaad+bark,wavs/spoof_00127_Kitten-TTS-Nano-0.1.wav,6.719674110412598,2.647213935852051,0.9987945556640625,0.9338390231132507
asv19 on mlaad+bark,wavs/spoof_00131_Gemini-3.1-Flash-TTS.wav,-0.9716556668281555,-0.028795968741178513,0.2745506167411804,0.4928014874458313
asv19 on mlaad+bark,wavs/spoof_00132_MatchaTTS.wav,-1.2015485763549805,1.9918606281280518,0.23119986057281494,0.8799397945404053
asv19 on mlaad+bark,wavs/spoof_00133_Hume_TADA-3B-ML.wav,0.005048133432865143,-4.171591758728027,0.5012620091438293,0.015193285420536995
asv19 on mlaad+bark,wavs/spoof_00134_Index-TTS-1.5.wav,-3.6396665573120117,1.2811470031738281,0.025589099153876305,0.7826449871063232
asv19 on mlaad+bark,wavs/spoof_00135_Index-TTS-1.5.wav,-2.9954612255096436,-1.3496599197387695,0.047631341964006424,0.20592597126960754
asv19 on mlaad+bark,wavs/spoof_00138_Mars5.wav,4.849907875061035,0.17718607187271118,0.9922317266464233,0.5441809892654419
asv19 on mlaad+bark,wavs/spoof_00140_LuxTTS.wav,-3.253621816635132,-0.7662294507026672,0.03719696030020714,0.3172953128814697
asv19 on mlaad+bark,wavs/spoof_00141_Edge-TTS.wav,-0.8294493556022644,-1.51056969165802,0.3037615418434143,0.18085436522960663
