model,stimulus,file,logit,prob
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_6_003.wav,2.5695650577545166,0.9288769960403442
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_6_004.wav,0.22370705008506775,0.5556946992874146
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_6_005.wav,-0.14354220032691956,0.4641759395599365
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_6_006.wav,1.5196529626846313,0.820487380027771
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_6_007.wav,2.756171464920044,0.9402610063552856
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_6_008.wav,1.542533278465271,0.8238326907157898
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_6_009.wav,5.597501754760742,0.9963065385818481
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_6_010.wav,1.463714361190796,0.8121001720428467
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_6_011.wav,-0.706672728061676,0.33033445477485657
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_6_012.wav,-0.09081055968999863,0.47731295228004456
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_6_013.wav,0.06038308143615723,0.5150911808013916
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_6_014.wav,3.8522772789001465,0.9792100787162781
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_6_015.wav,-1.023377776145935,0.2643699645996094
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_6_016.wav,1.4725147485733032,0.8134392499923706
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_6_017.wav,1.297742486000061,0.7854548096656799
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_6_018.wav,4.757511615753174,0.991486132144928
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_6_019.wav,0.23121967911720276,0.5575487613677979
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_000.wav,7.733897686004639,0.9995624423027039
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_001.wav,-0.004446171224117279,0.49888846278190613
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_002.wav,-0.647070050239563,0.34365010261535645
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_003.wav,1.1842918395996094,0.7657185792922974
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_004.wav,3.922666311264038,0.9805957078933716
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_005.wav,0.18223071098327637,0.5454320311546326
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_006.wav,6.090243339538574,0.9977402687072754
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_007.wav,1.3885248899459839,0.8003566265106201
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_008.wav,-1.636326551437378,0.16296552121639252
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_009.wav,-0.03470093756914139,0.49132564663887024
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_010.wav,1.6467012166976929,0.8384447693824768
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_011.wav,2.9783616065979004,0.951586902141571
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_012.wav,1.4145560264587402,0.8044835329055786
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_013.wav,-1.1366463899612427,0.2429366409778595
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_014.wav,-0.9563125967979431,0.27761709690093994
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_015.wav,3.862840175628662,0.979423999786377
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_016.wav,-0.3842703700065613,0.4050973653793335
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_017.wav,0.5574321746826172,0.6358581781387329
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_018.wav,0.15985295176506042,0.5398783683776855
asv19,laugh_bark_probe,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/bark_probe/laughter_only/en_speaker_9_019.wav,-0.5472500324249268,0.36650264263153076
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0000.wav,-1.0413106679916382,0.2608971893787384
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0001.wav,1.601340889930725,0.8322057127952576
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0012.wav,2.2538962364196777,0.9049860239028931
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0027.wav,4.565565586090088,0.9897031188011169
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0028.wav,5.019923210144043,0.9934383034706116
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0031.wav,0.591547966003418,0.6437202095985413
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0034.wav,3.9584336280822754,0.9812646508216858
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0038.wav,2.2261195182800293,0.9025706648826599
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0039.wav,2.4907987117767334,0.9234942197799683
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0041.wav,4.792653560638428,0.991777777671814
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0045.wav,2.1770553588867188,0.8981701135635376
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0047.wav,2.7308337688446045,0.9388217329978943
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0054.wav,1.5463858842849731,0.8243910670280457
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0057.wav,2.772737979888916,0.9411846995353699
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0062.wav,2.2503397464752197,0.9046798944473267
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0064.wav,2.1323649883270264,0.8940092921257019
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0065.wav,1.4841861724853516,0.8152040839195251
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0068.wav,2.9686217308044434,0.9511362314224243
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0073.wav,5.029097080230713,0.9934978485107422
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0075.wav,2.4785449504852295,0.9226239919662476
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0078.wav,-1.4149740934371948,0.19545069336891174
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0083.wav,7.683106422424316,0.9995397329330444
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0084.wav,7.9142351150512695,0.9996346235275269
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0089.wav,2.4866271018981934,0.9231989979743958
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0090.wav,3.473700761795044,0.9699301719665527
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0094.wav,1.1457678079605103,0.7587370276451111
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0097.wav,10.645576477050781,0.9999761581420898
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0106.wav,1.3405078649520874,0.7925734519958496
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0108.wav,8.424104690551758,0.9997805953025818
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0109.wav,2.0404233932495117,0.8849763870239258
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0110.wav,0.4959329068660736,0.6215030550956726
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0114.wav,7.092217445373535,0.999169111251831
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0117.wav,2.7875471115112305,0.9419991374015808
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0127.wav,-1.1151752471923828,0.2469073235988617
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0130.wav,3.9573874473571777,0.9812455177307129
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0132.wav,2.6620962619781494,0.9347525835037231
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0134.wav,2.223694086074829,0.9023571610450745
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0143.wav,2.4320993423461914,0.9192425012588501
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0144.wav,6.837589263916016,0.9989284873008728
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0146.wav,3.479581356048584,0.9701011180877686
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0151.wav,2.690857410430908,0.9364849328994751
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0153.wav,2.3519670963287354,0.9130904674530029
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0158.wav,2.8152413368225098,0.9434939026832581
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0160.wav,6.655649185180664,0.9987149238586426
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0161.wav,5.7798991203308105,0.9969204664230347
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0164.wav,3.0847911834716797,0.9562610387802124
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0165.wav,6.450000286102295,0.9984220266342163
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0169.wav,0.8917847871780396,0.7092583775520325
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0172.wav,5.148881912231445,0.9942276477813721
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0173.wav,7.741143226623535,0.9995656609535217
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0175.wav,3.5383646488189697,0.9717598557472229
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0176.wav,0.7658885717391968,0.6826308369636536
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0181.wav,3.829105854034424,0.9787331223487854
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0183.wav,2.8062775135040283,0.9430140852928162
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0186.wav,5.300004005432129,0.9950332641601562
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0189.wav,3.989079475402832,0.9818198680877686
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0190.wav,0.4224407374858856,0.6040671467781067
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0191.wav,2.402881622314453,0.9170467257499695
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0194.wav,1.1510646343231201,0.7597053050994873
asv19,laugh_real_vocalsound,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_inserts_real/vs_0197.wav,0.9228847622871399,0.715629518032074
asv19,bona_asv19,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/eval_asv19/wavs/bona_00095.wav,-7.811776161193848,0.00040477426955476403
asv19,bona_asv19,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/eval_asv19/wavs/bona_00144.wav,-8.387006759643555,0.0002277562889503315
asv19,bona_asv19,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/eval_asv19/wavs/bona_00146.wav,-8.210479736328125,0.00027171644615009427
