i,label,system,language,vel_mean_L0,rog_L0,rog_L9,eff_rank_L9,part_ratio_L9,top1_frac_L9,vel_mean_L9,vel_cv_L9,vel_entropy_L9,accel_mean_L9,curvature_L9,tortuosity_L9,recurrence_L9,twonn_id_L9,mu_norm_L9,rog_L12,eff_rank_L12,part_ratio_L12,top1_frac_L12,vel_mean_L12,vel_cv_L12,vel_entropy_L12,accel_mean_L12,curvature_L12,tortuosity_L12,recurrence_L12,twonn_id_L12,mu_norm_L12,dist_bona_centroid_L9,dist_bona_centroid_L12
17,1,Chatterbox|en,en,4.510002136230469,5.33339786529541,6.331877708435059,36.87142562866211,24.793257271929356,0.0890350192785263,3.924205780029297,0.43340502324751984,2.7859232379241607,4.906112194061279,0.6817545890808105,45.861788354612834,0.004796163069544364,2.979071303598444,1.8494830131530762,10.451393127441406,35.2426872253418,24.882028139610597,0.0837014764547348,6.57000732421875,0.3892150659470994,2.770298528034245,7.89013671875,0.650800883769989,46.518252262048975,0.006151600458763424,2.055895387834478,3.8719711303710938,1.534317,2.116016
18,1,Chatterbox|en,en,4.692315101623535,5.422752380371094,6.395750999450684,43.269309997558594,28.91582727684626,0.08701200038194656,4.230726718902588,0.3862572424813488,2.6156628447486368,5.473515033721924,0.7386495471000671,48.950273550861006,0.0006255864873318737,3.312582097747102,1.7348498106002808,10.620100021362305,40.11958694458008,25.98986683918245,0.10251294076442719,6.678245544433594,0.34326461218665283,2.8079377425934395,8.187886238098145,0.6880708336830139,46.53347751459868,0.0012511729746637473,3.2600258088692806,3.8769640922546387,1.1785887,1.9049196
19,1,Chatterbox|en,en,4.575253486633301,5.345977306365967,6.300084590911865,46.94423294067383,33.712855025795314,0.0619906485080719,4.069497585296631,0.39882419350954623,2.8087240289375055,5.130448341369629,0.7078401446342468,47.799806164509626,0.0,3.465315319185781,1.6287647485733032,10.855796813964844,43.56977844238281,28.64188048505847,0.09615828096866608,7.076402187347412,0.3726849089414229,2.7989215572995993,8.922658920288086,0.7095993757247925,48.23724656350827,0.00010426441455531227,3.2291657684580333,4.250771999359131,1.220954,1.9343979
20,1,Chatterbox|en,en,5.361757278442383,5.4017229080200195,6.205578804016113,48.323646545410156,34.30553671658624,0.06739416718482971,4.1553778648376465,0.38666625776760083,2.8127866988312644,5.406064987182617,0.7403483390808105,49.551857293832924,0.0012511729746637473,3.3892865365919986,1.6276094913482666,10.653761863708496,47.56259536743164,32.68728331750437,0.07098428905010223,7.87861442565918,0.314116583705772,2.763925037552567,10.253735542297363,0.7691857218742371,54.72409309623109,0.001981023876550933,3.722044977928471,4.072765350341797,1.2363985,2.1944408
21,1,Chatterbox|en,en,4.719275951385498,5.408622741699219,6.424986839294434,42.908470153808594,28.753739928525917,0.09474772214889526,4.320481777191162,0.3777716242230554,2.753745363169737,5.4829182624816895,0.7316510677337646,49.76129534915816,0.001876759461995621,3.501775195091124,1.8009138107299805,10.73746395111084,39.18202590942383,27.024702993319984,0.08450769633054733,7.067234516143799,0.3698481182019797,2.745903207802546,8.902567863464355,0.7092629671096802,48.705666829526024,0.006255864873318737,3.1041589656276933,4.2543134689331055,1.3926117,2.3626266
22,1,Chatterbox|en,en,4.639736652374268,5.26181697845459,6.342886924743652,44.900421142578125,32.4063636522147,0.0678715854883194,3.8938028812408447,0.4326129715211419,2.732446583798897,4.84205436706543,0.6532402634620667,45.42748781047421,0.00031279324366593683,2.8764865570690876,1.53616201877594,10.985211372375488,42.001304626464844,29.61368359708543,0.07455489784479141,6.912970066070557,0.37759430921731724,2.868337032516216,8.472399711608887,0.6575838327407837,46.56804194245575,0.0010426441455531226,2.7850451568693244,4.425528526306152,1.1723908,2.0794678
23,1,Chatterbox|en,en,5.175726890563965,5.453258514404297,6.226753234863281,46.6616096496582,32.03076647427896,0.07852429151535034,4.311671257019043,0.3446389330949641,2.83319687071934,5.534102916717529,0.7434589266777039,51.24077470767937,0.0020852882911062453,3.631757373012578,1.8435336351394653,10.820154190063477,44.90081787109375,30.887380086060016,0.07449457049369812,7.989285945892334,0.300760196498304,2.8199447377807236,10.213305473327637,0.7521470785140991,54.63943885968014,0.003962047753101866,3.426080762733739,4.087094783782959,1.2055575,2.010264
24,1,Chatterbox|en,en,5.310389995574951,5.416563510894775,6.2563796043396,51.8170280456543,37.102097455336924,0.06368952244520187,4.542625427246094,0.37268453009761515,2.8240873026709497,6.130444049835205,0.80936199426651,53.729838599344106,0.0015639662183296842,3.9691965732247603,1.5463132858276367,10.537092208862305,46.330352783203125,32.23966423670225,0.08387652039527893,7.441779136657715,0.32382163838724304,2.525565975910845,9.604606628417969,0.7603472471237183,52.26220284258643,0.0014597018037743718,3.3874277444198446,3.6895015239715576,1.1638819,1.986368
25,1,DeepGram|en,en,5.181218147277832,5.442317008972168,6.129139423370361,42.56791305541992,29.268007859029638,0.08024310320615768,3.8982205390930176,0.4408247128098242,2.891737821140528,4.977991580963135,0.6944420337677002,47.065061312515624,0.0005213220727765613,3.2928295629128757,1.7284960746765137,10.711617469787598,42.879844665527344,28.975267628778486,0.08422587811946869,7.261526584625244,0.4113929615638505,2.8899360075530516,9.258415222167969,0.7058722376823425,50.16543652946785,0.0006255864873318737,2.9804588730750052,4.400708198547363,1.2769889,2.3737478
26,1,DeepGram|en,en,4.657505512237549,5.351114749908447,6.180164337158203,39.44943618774414,26.409536557413848,0.10742879658937454,3.9036965370178223,0.4062794649089032,2.825316307631138,5.0874810218811035,0.7576364278793335,46.74204752442846,0.0009383797309978105,3.348093821572891,1.7418898344039917,10.94776725769043,34.4134635925293,20.17733990107071,0.15695160627365112,6.516014575958252,0.3740134062949547,2.7134963666388354,8.226630210876465,0.7346648573875427,44.04414870736201,0.00031279324366593683,2.9462796023208875,4.465559959411621,1.208324,2.201421
27,1,DeepGram|en,en,5.074485778808594,5.395212650299072,6.187116622924805,44.82676696777344,31.229475613235746,0.08067189157009125,4.092958450317383,0.4326921732670111,2.8358077119359835,5.4180378913879395,0.7813676595687866,48.9531643294571,0.0008341153164424981,3.236147248584346,1.6668369770050049,10.820128440856934,40.28314208984375,26.30689545477461,0.10870479792356491,6.9227399826049805,0.42209825459880423,2.800092482953159,8.901344299316406,0.7361876964569092,47.34535072102257,0.00020852882911062454,3.360052295735804,4.139225959777832,1.1843859,2.052933
28,1,DeepGram|en,en,4.702033042907715,5.419613361358643,6.3065619468688965,42.810054779052734,29.691093692673824,0.0814274251461029,4.01129674911499,0.3965947061557332,2.7757843972107525,5.177849769592285,0.7427785396575928,47.06779549908786,0.0008341153164424981,3.2027882346305305,1.6370463371276855,10.756155014038086,35.900516510009766,22.865098489975242,0.12332198768854141,6.1897664070129395,0.3292294259533933,2.7127086394001947,7.379526615142822,0.6577048897743225,42.5842435341953,0.0014597018037743718,3.430821738676164,3.6472506523132324,1.2530614,2.4555788
29,1,DeepGram|en,en,4.956735610961914,5.513265609741211,6.294332027435303,43.2960205078125,30.408839057083153,0.08038381487131119,3.974146604537964,0.37078519668407894,2.7316278041336557,5.047008991241455,0.716702401638031,46.722488064734236,0.0005213220727765613,2.9682346893406817,1.611555814743042,10.716755867004395,40.43445587158203,27.006011061218246,0.10692703723907471,6.4363694190979,0.2902181575183215,2.7936055622527416,7.694291114807129,0.6686214804649353,44.44361308861958,0.0,3.375931774954623,3.8959105014801025,1.1643468,1.9958582
30,1,DeepGram|en,en,4.648699760437012,5.2929534912109375,6.352120876312256,38.61576461791992,24.243962478617018,0.12829230725765228,4.134941101074219,0.4031989482908753,2.8604629869167804,5.448866844177246,0.7733047604560852,48.17062878625479,0.0029194036075487436,3.620253444256626,1.9150692224502563,10.995527267456055,31.45647621154785,16.12191651990327,0.1942339390516281,6.70482873916626,0.3994439602461383,2.86919056968626,8.57794189453125,0.7558659911155701,45.123558520354955,0.0015639662183296842,3.5032828576430513,4.527510166168213,1.375139,2.5811381
31,1,DeepGram|en,en,4.909480094909668,5.368470668792725,6.169295787811279,45.59953689575195,32.45536749111287,0.07298848032951355,3.9446935653686523,0.44435134954782995,2.7771058203629404,5.068419933319092,0.7224186062812805,47.31614890178131,0.0,2.8503434843088886,1.6252140998840332,10.827760696411133,44.38325119018555,30.614771066405424,0.07624170929193497,7.347121715545654,0.38067222865784744,2.7357360223182554,9.394719123840332,0.727604866027832,50.21232247023434,0.0,2.9409667211967423,4.180093765258789,1.2095745,2.0147505
32,1,DeepGram|en,en,4.371657848358154,5.411980628967285,6.30047082901001,41.84743118286133,26.852739977447456,0.11510199308395386,4.387895107269287,0.36548665122877433,2.7501761860071543,5.867435455322266,0.807662844657898,51.536501389342575,0.004483369825878427,3.5738648589632804,1.494080662727356,10.852005004882812,36.71916580200195,20.936725778407933,0.15681830048561096,7.038209438323975,0.3157443041910583,2.802499915985431,8.861491203308105,0.748379647731781,47.99366701490365,0.003962047753101866,3.5457331482238974,4.028613567352295,1.1589581,2.1803236
33,1,DeepGram|en,en,4.97534704208374,5.437436103820801,6.233508586883545,47.75020980834961,33.93131131505165,0.06901328265666962,4.11239767074585,0.4024443715755029,2.7323963949080956,5.263382911682129,0.7101171612739563,48.81960770664085,0.0006255864873318737,3.336368071611904,1.6488696336746216,10.902064323425293,44.96141815185547,30.21744410307342,0.08424803614616394,7.458184242248535,0.3736375024886101,2.68147258481762,9.573740005493164,0.7214593291282654,50.623957378652705,0.00031279324366593683,2.824789536778869,4.119826793670654,1.2374128,2.0110612
34,1,Edge-TTS|en,en,4.462692737579346,5.343130111694336,6.226432800292969,37.48002624511719,20.84103396029636,0.15846946835517883,4.075926303863525,0.45232364047174173,2.86714674866749,5.645986080169678,0.8646617531776428,48.44162620035366,0.0046918986549890525,2.731632222778746,1.7717747688293457,10.297441482543945,33.625511169433594,17.47240362712188,0.1864914745092392,6.157853603363037,0.46148464974510384,2.7512740032333016,7.994265079498291,0.8010212779045105,44.25188073330556,0.0169950995725159,2.6167277095164456,3.9957797527313232,1.4638807,2.6991472
35,1,Edge-TTS|en,en,2.4150073528289795,4.4731526374816895,5.8979172706604,15.551414489746094,7.677826494142197,0.31402871012687683,2.2417407035827637,0.9700746883125787,2.411101147487621,2.849714756011963,0.6285532116889954,28.126676179286697,0.00020852882911062454,3.158221925939015,3.508699893951416,9.462316513061523,13.876380920410156,7.519794448692625,0.30245456099510193,3.1883673667907715,0.971944477304757,2.3042016461558954,3.5827486515045166,0.40888291597366333,24.934610688735727,0.0,3.1361470706990144,6.571858882904053,3.369607,6.02172
36,1,Edge-TTS|en,en,4.552807807922363,5.543985843658447,6.403345108032227,41.82122039794922,27.895907553337825,0.08610804378986359,4.189970970153809,0.40218898223116684,2.73325361167799,5.404904365539551,0.7405069470405579,48.42123235544036,0.00020852882911062454,3.3505876177733263,1.7883131504058838,11.131915092468262,37.04875946044922,23.22833815177772,0.11610881239175797,7.235548496246338,0.3896152937466037,2.8597009201329042,9.15961742401123,0.7242469787597656,48.09869627819804,0.0007298509018871859,3.2720888737070437,4.196873664855957,1.3920455,2.4343457
37,1,Edge-TTS|en,en,4.091335773468018,5.2869648933410645,6.232473373413086,36.00658416748047,21.55510943146865,0.13742363452911377,3.9508893489837646,0.4840694092067131,2.8699139244688263,5.3185906410217285,0.8373530507087708,46.91007834163482,0.005630278385986863,2.7711050758948508,1.8389121294021606,10.99142837524414,30.812833786010742,16.247272616081457,0.18511296808719635,6.70457124710083,0.5252068115618108,2.8506454812108553,8.768566131591797,0.797956645488739,45.138653340443724,0.0110520279428631,3.042660610223237,4.608627796173096,1.3568023,2.6514833
38,1,Edge-TTS|en,en,5.353404998779297,5.435087203979492,6.306673526763916,47.44953918457031,33.50506019860685,0.06812562048435211,4.091004848480225,0.3552323054401513,2.7853250663027933,5.061690330505371,0.6840775609016418,48.002227119455036,0.00020852882911062454,3.3818733973414843,1.8134510517120361,10.406357765197754,45.57247543334961,32.04906345179616,0.08226040750741959,6.914779186248779,0.3345956991707112,2.6435940617761955,8.218507766723633,0.6369869709014893,49.171254352029564,0.0,3.484541079711837,3.5599634647369385,1.4418323,2.3919923
39,1,Edge-TTS|en,en,4.011425971984863,5.274796009063721,6.234189510345459,32.02462387084961,16.4509797057382,0.19523878395557404,3.4678385257720947,0.5802342344731481,2.7609775186791947,4.596961498260498,0.8504550457000732,41.16333899161543,0.0025023459493274947,3.372356421785548,1.9969775676727295,9.935802459716797,29.216203689575195,15.177923854878276,0.20139096677303314,4.950004577636719,0.6031947867392321,2.7164245936904785,5.898199081420898,0.6405316591262817,36.86671061436628,0.01887185903451152,3.144606004577567,4.161494255065918,1.7286648,3.1879253
40,1,Edge-TTS|en,en,5.049246788024902,5.338987350463867,6.209846496582031,46.18173599243164,32.71470880853549,0.06863051652908325,4.157259941101074,0.3712623901661865,2.7754456598056256,5.220059394836426,0.6967870593070984,49.540232229271744,0.0010426441455531226,3.8947012502131066,1.7648030519485474,10.735760688781738,41.797149658203125,28.875577757151117,0.07865458726882935,7.511451721191406,0.37913485827400817,2.78375071102249,9.601326942443848,0.7177307605743408,51.77531692655726,0.00229381712021687,3.580544285237207,4.622206211090088,1.2690357,2.3225236
41,1,Edge-TTS|en,en,5.713211536407471,5.473667621612549,6.356098175048828,50.86576843261719,35.415522112778426,0.07087702304124832,4.638192653656006,0.37296837306888897,2.887864396446404,6.191507816314697,0.7921879291534424,53.99952106963091,0.0009383797309978105,4.094865381050667,1.745527982711792,10.736437797546387,47.97688674926758,31.75676114255712,0.08527475595474243,8.381446838378906,0.3178564942884618,2.8522188104877912,11.028409957885742,0.7971175909042358,57.76842025974039,0.0020852882911062453,3.5863816983407504,4.324098587036133,1.3330842,2.3338723
42,1,Edge-TTS|en,en,3.844933271408081,5.31748104095459,6.071972370147705,20.71943473815918,11.469555769668807,0.23067283630371094,3.158191680908203,0.6587559986034892,2.6012950596231716,3.998042345046997,0.656621515750885,38.489337198828075,0.012198936502971536,3.070446186314699,2.464007616043091,10.112956047058105,20.47481918334961,12.111239767117224,0.22125127911567688,5.230940341949463,0.7046877155008595,2.671576917594629,6.457621097564697,0.5857558250427246,38.27660258861321,0.02617036805338338,3.0759251087300563,5.3733601570129395,2.1390204,3.877339
43,1,FireRedTTS-2.0|en,en,4.4454874992370605,5.434444904327393,6.355565071105957,38.616573333740234,24.28576626748042,0.125958651304245,3.793092966079712,0.42012598224244607,2.791676550545216,4.884073734283447,0.7429936528205872,44.164267087292956,0.0008341153164424981,2.7412045995569425,1.7235538959503174,10.613981246948242,39.388206481933594,26.042006494023344,0.11122991889715195,6.403915882110596,0.47168570925425535,2.836844605676825,8.105144500732422,0.7527467608451843,44.64769246168059,0.003753518923991242,3.303838476431176,4.075639247894287,1.2990357,1.9294765
44,1,FireRedTTS-2.0|en,en,4.671835422515869,4.88238525390625,6.031806468963623,33.508697509765625,21.214549234907555,0.13307805359363556,3.881411552429199,0.45558387623438645,2.887132834872874,5.361682415008545,0.8716714978218079,47.61831439138267,0.006672922531539985,3.3593658643324638,1.8131835460662842,10.850188255310059,28.6539363861084,15.139500529921719,0.1982337385416031,5.9903244972229,0.4540091991949011,2.8184933934566057,7.801123142242432,0.8006377816200256,40.8549590247956,0.00020852882911062454,3.1523346629866875,4.621043682098389,1.6047812,3.414302
45,1,FireRedTTS-2.0|en,en,5.5258097648620605,5.558398723602295,6.311853885650635,46.532745361328125,32.79486200137035,0.0692329853773117,4.346016883850098,0.40680876051557313,2.7943094549699667,5.768754959106445,0.7701411843299866,50.95258238757156,0.00020852882911062454,2.9512306832943085,1.6390728950500488,10.86456298828125,44.37101364135742,29.59904827944676,0.08316323906183243,7.717209339141846,0.3636221241248921,2.8872264129056187,10.171030044555664,0.7728783488273621,52.56295047891672,0.00010426441455531227,3.1994197016064487,4.139876842498779,1.0653955,1.7599835
46,1,FireRedTTS-2.0|en,en,5.460163593292236,5.255770206451416,6.279077053070068,46.830623626708984,33.29065350582951,0.0708395317196846,4.2724714279174805,0.4079688643620679,2.8428227861049904,5.643726348876953,0.763399600982666,50.351811286886914,0.002398081534772182,2.885311339722047,1.5585219860076904,10.953460693359375,43.703487396240234,29.84480483163912,0.08258599042892456,8.0410795211792,0.3254376676636988,2.7832078261718194,10.531530380249023,0.7876998782157898,54.3243704081352,0.0028151391929934315,3.9041099460650095,4.198727607727051,1.2590625,2.1642866
47,1,FireRedTTS-2.0|en,en,4.655583381652832,5.450899124145508,6.387556076049805,39.05657196044922,24.976604366764384,0.10891193896532059,3.8966007232666016,0.4256167946111889,2.705307166553675,4.9785475730896,0.7406910061836243,45.142218130682814,0.0,3.6463317987509827,1.7594126462936401,10.45796012878418,36.62715148925781,22.98162389220396,0.12724998593330383,6.282453536987305,0.4748704010394485,2.8532058409633723,7.930911540985107,0.7106359004974365,44.454324224603354,0.002189552705661558,2.9974709867649163,4.353734016418457,1.429224,2.1825712
48,1,FireRedTTS-2.0|en,en,4.630341529846191,5.38592529296875,6.285802364349365,34.38191604614258,17.991588635453937,0.18264426290988922,4.159065246582031,0.4423426760152806,2.892592566566059,5.8354902267456055,0.8934589624404907,48.96285233748575,0.010739234699197164,2.750511896511654,1.9490034580230713,10.440452575683594,31.816280364990234,16.614656127339348,0.1886661797761917,6.3847246170043945,0.5445039327878453,2.9050004920788512,8.460546493530273,0.8656644225120544,45.25375040830621,0.04410384735689709,3.5606586769413267,4.330073356628418,1.5492967,2.6494727
49,1,FireRedTTS-2.0|en,en,4.520156383514404,5.363862991333008,6.151849269866943,41.46275329589844,28.561174657490263,0.09145694226026535,4.233077526092529,0.4184403734107406,2.8791396092490804,5.839711666107178,0.8407337665557861,50.919281009296974,0.0031279324366593683,2.958844983750341,1.6433552503585815,10.697286605834961,38.16044998168945,22.7338517384524,0.14359965920448303,7.106472492218018,0.36097145387345003,2.7995112747995794,9.387627601623535,0.8100129961967468,49.160033442339,0.002710874778438119,2.8557494857209256,3.916961431503296,1.038124,1.8965424
