system,label,rms,s_along,s_orth,logit,vel_entropy_L12,vel_entropy_L9,mu_norm_L12,rog_L12,vel_mean_L12,vel_mean_L0,rog_L0
FishTTS|en,1,0.04666932,3.332406759262085,25.201223373413086,4.196232795715332,2.801672619769398,2.854647658848162,4.058176040649414,10.946084022521973,6.396830558776856,3.828479766845703,5.201374530792236
Higgs-Audio-V2|en,1,0.030604087,0.14740267395973206,25.340219497680664,3.0532712936401367,2.757485928157196,2.7256061231098108,3.981244802474976,10.397936820983888,6.106165885925293,4.183000087738037,5.228911399841309
Higgs-Audio-V2|en,1,0.032811776,7.9393720626831055,25.10662269592285,3.545642614364624,2.9027068048605185,2.741726944324894,4.083522796630859,10.594244956970217,6.357574462890625,4.341623783111572,5.210315704345703
Higgs-Audio-V2|en,1,0.09711826,9.31221866607666,25.041826248168945,2.5650269985198975,2.8015422639971126,2.893397690747752,4.244697570800781,10.710038185119627,6.953077793121338,4.900572299957275,5.352221012115479
Higgs-Audio-V2|en,1,0.055038877,-0.2984427213668823,24.791793823242188,5.254322052001953,2.718589910502454,2.7595470093759387,4.302741050720215,10.650691032409668,7.876514434814453,4.838397979736328,5.325979709625244
Higgs-Audio-V2|en,1,0.041781537,5.524748802185059,23.902997970581055,2.171682596206665,2.8538145492489013,2.738949473915081,4.585412502288818,10.735262870788574,6.969170570373535,4.51152229309082,5.416830539703369
Higgs-Audio-V2|en,1,0.043277897,9.4069242477417,22.515113830566406,1.826025128364563,2.655065626167324,2.905079277113284,4.420813083648682,11.050617218017578,8.131625175476074,5.201595783233643,5.384212493896484
Higgs-Audio-V2|en,1,0.05450546,2.0450878143310547,22.573143005371094,7.930859088897705,2.7926837448158737,2.7743142600509416,4.144872665405273,10.70541000366211,7.336684703826904,4.599164009094238,5.419442653656006
Higgs-Audio-V2|en,1,0.017884344,-3.028503656387329,33.763797760009766,0.6033626794815063,2.71630473723618,2.8582598808464863,4.427525997161865,10.450847625732422,6.636761665344238,4.8302998542785645,5.357189655303955
Higgs-Audio-V2|en,1,0.042404022,7.3581223487854,23.03966522216797,-0.6143409609794617,2.797790740890794,2.788999998116655,4.185472965240479,10.89759349822998,7.240270614624023,4.870163917541504,5.345834732055664
Higgs-Audio-V2|en,1,0.03260633,12.339761734008789,25.67302131652832,2.336273193359375,2.852258068347049,2.866749241726205,3.5666794776916504,10.672139167785645,6.3955183029174805,4.885383129119873,5.215728282928467
Higgs-Audio-V2|en,1,0.04324881,10.565065383911133,23.755985260009766,0.2797212600708008,2.60465456069809,2.6917046581399267,4.13759708404541,10.610763549804688,7.345024108886719,4.978142738342285,5.310731410980225
Higgs-Audio-V2|en,1,0.042490207,-1.8264496326446533,29.997047424316406,4.353321075439453,2.7160157042246675,2.8795192083438548,4.128071308135986,10.085321426391602,5.7600417137146,3.989609956741333,5.339049816131592
Higgs-Audio-V2|en,1,0.05278724,-8.557708740234375,35.194007873535156,2.3331634998321533,2.867023170549496,2.64206809823348,4.5806732177734375,10.114875793457031,5.901158332824707,4.408527374267578,5.395716667175293
Higgs-Audio-V2|en,1,0.034837794,4.966322898864746,43.29793930053711,6.050030708312988,2.9106946817354515,2.809350046528693,5.104470252990723,10.164016723632812,5.188327312469482,3.812314748764038,5.002164363861084
Higgs-Audio-V2|en,1,0.02876509,6.148266792297363,29.653602600097656,1.8518060445785522,2.852467162038992,2.880297414377677,4.138214588165283,10.88500690460205,7.564421653747559,5.021969318389893,5.33983325958252
Higgs-Audio-V2|en,1,0.03509808,12.03083610534668,36.97320556640625,3.109772205352783,2.795161775066792,2.8286222708507966,4.585167407989502,10.440370559692385,5.864936828613281,4.38058614730835,5.053141117095947
Higgs-Audio-V2|en,1,0.027562706,7.63208532333374,26.199153900146484,1.8599103689193726,2.719238416615699,2.829718156434899,4.414313316345215,10.912736892700195,6.986798286437988,4.474662780761719,5.231049060821533
Higgs-Audio-V2|en,1,0.012313202,4.342416763305664,27.208709716796875,5.8521318435668945,2.910268826196875,2.806094214685134,4.156510353088379,10.89500331878662,6.164476871490479,4.849899291992188,5.187219619750977
Higgs-Audio-V2|en,1,0.054080054,1.9469995498657227,32.20387268066406,4.410737991333008,2.824873571263591,2.830305853817148,4.523963928222656,10.649794578552246,6.406420707702637,4.518558979034424,5.366243839263916
Higgs-Audio-V2|en,1,0.024866117,7.08912467956543,41.300418853759766,2.853695869445801,2.876441193167198,2.757893484611803,5.14190149307251,10.345497131347656,5.651243209838867,3.920865535736084,4.998541831970215
Higgs-Audio-V2|en,1,0.060339957,6.698416709899902,21.607593536376953,0.3810220956802368,2.8636725034542723,2.677500784735689,4.695714473724365,11.196313858032228,7.96208381652832,4.896881103515625,5.326188564300537
Higgs-Audio-V2|en,1,0.03270997,-1.7137706279754639,25.535017013549805,5.560563087463379,2.782456475299052,2.6682268285989226,4.4478302001953125,10.854765892028809,7.775519371032715,5.305960178375244,5.351324558258057
Higgs-Audio-V2|en,1,0.032969918,7.027905464172363,34.39529037475586,2.401870012283325,2.839986573410214,2.876147358304839,4.718080043792725,10.696824073791504,5.870763778686523,3.784010648727417,5.031272411346436
Index-TTS-1.5|en,1,0.04481595,9.005552291870117,23.10506248474121,1.9700902700424194,2.88823593180163,2.8386373130285176,4.4664177894592285,11.02137851715088,7.037476539611816,4.817968368530273,5.364912986755371
Index-TTS-1.5|en,1,0.048837166,-3.518022298812866,26.13937759399414,5.739286422729492,2.717183827243764,2.785252658276862,3.992940902709961,10.541757583618164,5.971764087677002,4.377400875091553,5.340890407562256
Index-TTS-1.5|en,1,0.036107436,8.45289421081543,29.078454971313477,1.860527753829956,2.848669456496978,2.719257725134649,4.382106304168701,11.053340911865234,6.787573337554932,4.887272357940674,5.305376529693604
Index-TTS-1.5|en,1,0.036048252,-3.7706778049468994,24.120468139648438,5.036017894744873,2.794152960550627,2.837040578897756,4.621624946594238,10.874380111694336,6.785032749176025,4.058135509490967,5.15476131439209
Index-TTS-1.5|en,1,0.028394405,6.262521743774414,32.80805587768555,0.016456253826618195,2.699494439044442,2.8461761253282165,4.42885160446167,10.594417572021484,5.1993088722229,4.177550315856934,5.04718542098999
Index-TTS-1.5|en,1,0.04816474,9.503813743591309,22.12238121032715,4.92329216003418,2.7299333681400086,2.797572401553132,4.218132495880127,11.010017395019531,7.5370588302612305,4.947959899902344,5.343672752380371
Index-TTS-1.5|en,1,0.035945307,10.008207321166992,24.264005661010742,2.8502955436706543,2.862423291930003,2.8535057556136483,4.323070526123047,10.78337574005127,6.973994255065918,4.666298389434815,5.208486557006836
Index-TTS-1.5|en,1,0.047874026,9.097197532653809,27.08037757873535,2.13142466545105,2.786935505512824,2.847611448521877,4.181584358215332,10.86015510559082,7.024782657623291,4.605885982513428,5.066287040710449
Index-TTS-1.5|en,1,0.04353132,5.656594753265381,29.08870506286621,1.2402206659317017,2.8905996934425837,2.800460399688917,4.972692012786865,10.922358512878418,7.641185760498047,4.7028913497924805,5.18107795715332
Index-TTS-1.5|en,1,0.031625114,10.489584922790527,24.69485855102539,4.342033863067627,2.754580820457959,2.7022740638837472,4.2132978439331055,10.891053199768066,6.693481922149658,4.679752826690674,5.239592552185059
Index-TTS-1.5|en,1,0.0530521,14.297797203063965,26.090059280395508,4.589606761932373,2.8056952097453336,2.727049783596278,3.974102258682251,10.568859100341797,6.737042427062988,4.84979248046875,5.20772647857666
Index-TTS-1.5|en,1,0.068598576,8.884346961975098,24.441970825195312,0.9308794736862183,2.7589588637569338,2.929617971277724,3.842823028564453,10.316645622253418,6.729576110839844,4.935871124267578,5.238400936126709
Index-TTS-1.5|en,1,0.04701409,13.037237167358398,32.24390411376953,2.8452672958374023,2.7884015848123718,2.7976612869766644,4.332667827606201,10.566798210144045,6.213090419769287,4.774479389190674,5.180941581726074
Index-TTS-1.5|en,1,0.07440449,9.987815856933594,32.95576095581055,2.5116429328918457,2.6931668039966468,2.8094406763982613,4.416967868804932,10.44736099243164,6.626976013183594,4.329998970031738,5.284344673156738
Index-TTS-1.5|en,1,0.0465435,9.05176830291748,24.627302169799805,4.303250789642334,2.81931729096462,2.7451633181067714,4.500040054321289,10.571366310119627,7.636025905609131,5.194367408752441,5.290356636047363
Index-TTS-2.0|en,1,0.06480823,7.217965126037598,25.275075912475586,2.6834030151367188,2.5133274405783537,2.6440923555532665,3.852127313613892,10.684639930725098,6.967299938201904,5.408787727355957,5.450282096862793
Index-TTS-2.0|en,1,0.037560012,3.89207124710083,25.089069366455078,1.2043187618255615,2.7673459776926816,2.670736343123995,3.991861343383789,10.67513942718506,6.708815574645996,4.615910053253174,5.469873428344727
Index-TTS-2.0|en,1,0.048696127,7.660079002380371,27.112226486206055,3.969496011734009,2.81227481340599,2.8435622870211112,3.735931158065796,10.58444881439209,6.2494401931762695,4.919432640075684,5.530267715454102
Index-TTS-2.0|en,1,0.035873543,8.307929992675781,24.431230545043945,3.630678176879883,2.754339707213223,2.85320627600948,4.388715744018555,10.7034330368042,8.17441177368164,5.559227466583252,5.397643566131592
Index-TTS-2.0|en,1,0.04086477,10.15381908416748,26.370378494262695,5.059585094451904,2.786495991952504,2.7896216328312846,3.977394580841065,10.557008743286133,7.588901042938232,5.541080474853516,5.463242530822754
Index-TTS-2.0|en,1,0.033147227,8.27705192565918,24.676982879638672,4.788967132568359,2.8094374480330018,2.838256718541357,4.157299518585205,11.020322799682615,6.734253406524658,4.889557838439941,5.313367366790772
Index-TTS-2.0|en,1,0.030606208,5.130038261413574,30.139305114746094,10.769827842712402,2.733130074107254,2.7094682644190704,3.913402795791626,10.721269607543944,6.481157779693604,5.217529296875,5.410520553588867
Index-TTS-2.0|en,1,0.04657947,9.884572982788086,22.178783416748047,4.200688362121582,2.560335170955152,2.716215881485636,3.9409449100494394,10.944235801696776,7.710620880126953,5.763166904449463,5.596449851989746
Index-TTS-2.0|en,1,0.046271037,11.994056701660156,23.61577606201172,2.9513542652130127,2.8609476119909765,2.7375133266454474,4.2468132972717285,10.89783000946045,7.718083381652832,5.4111409187316895,5.309663772583008
Index-TTS-2.0|en,1,0.07894067,8.078038215637207,23.240245819091797,5.191254615783691,2.86673218751742,2.864985420209215,4.341317176818848,11.102482795715332,7.554498672485352,5.329987525939941,5.489310264587402
Index-TTS-2.0|en,1,0.060580343,11.280920028686523,22.85255241394043,6.184173583984375,2.7770646205793383,2.776366802151559,4.220795631408691,11.016016960144045,7.960484027862549,5.284685134887695,5.338870525360107
Index-TTS-2.0|en,1,0.043608584,9.48721981048584,25.14158058166504,5.836431503295898,2.6926000843356954,2.731576308533453,3.968196630477905,10.827133178710938,7.196571350097656,5.375620365142822,5.489981651306152
Index-TTS-2.0|en,1,0.07285383,3.4042158126831055,31.703962326049805,9.247431755065918,2.843492254741577,2.8491656137008614,3.9852545261383057,10.248934745788574,5.883540153503418,4.038907051086426,5.252662658691406
Index-TTS-2.0|en,1,0.054221813,4.487631797790527,24.79433822631836,3.0207087993621826,2.780640064947708,2.8276608739936,4.2867045402526855,10.826089859008787,7.313523769378662,4.818718433380127,5.48244571685791
Index-TTS-2.0|en,1,0.08911724,6.648989677429199,23.993099212646484,3.467872142791748,2.7972823675735845,2.849019545860644,4.534934997558594,11.150721549987791,7.512030601501465,4.854373455047607,5.317498683929443
Index-TTS-2.0|en,1,0.034368515,11.909727096557617,21.896406173706055,5.849672317504883,2.7931257715836635,2.7660668762399787,3.911242961883545,10.971489906311035,7.459767818450928,4.99783992767334,5.372260570526123
Index-TTS-2.0|en,1,0.056739636,10.339115142822266,48.59954833984375,2.8737831115722656,2.8241333052235458,2.841076018798688,4.9849066734313965,10.144841194152832,5.042013645172119,4.974012851715088,5.509870529174805
Indri-TTS-0.1|en,1,0.048378408,4.500216007232666,22.74610137939453,6.615136623382568,2.826502026306557,2.7874343327091986,3.943411350250244,10.841550827026367,6.900413513183594,4.601542472839356,5.143651485443115
Indri-TTS-0.1|en,1,0.07782267,5.660165309906006,23.89569664001465,8.52475643157959,2.8364051104140198,2.6010994072501004,4.186205863952637,10.817461013793944,6.729435920715332,4.558583736419678,5.183226108551025
Indri-TTS-0.1|en,1,0.06623616,4.257356643676758,24.751808166503906,5.719174861907959,2.6334384889664726,2.747746923061599,3.36181902885437,10.697931289672852,6.479928493499756,4.604121208190918,5.215975761413574
Indri-TTS-0.1|en,1,0.07124909,10.716880798339844,40.284061431884766,9.229902267456055,2.900177187144262,2.837792378263294,4.596218585968018,10.192693710327148,6.103087902069092,4.439206123352051,5.135079383850098
Indri-TTS-0.1|en,1,0.057376295,7.799362659454346,23.67168426513672,9.488075256347656,2.79126194361392,2.861907840110724,3.4610583782196045,10.643036842346191,6.539262771606445,4.9314799308776855,5.170913696289063
Indri-TTS-0.1|en,1,0.06961115,9.502087593078613,27.881141662597656,7.569795608520508,2.7412656916676323,2.845377000164631,4.109988689422607,10.85178279876709,6.69307804107666,4.505923748016357,5.151534080505371
