group,file_path,start_s,end_s,pair_id,speaker,source,source_split
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00294_LA_0038.wav,0.0,-1.0,,LA_0038,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00113_LA_0041.wav,0.0,-1.0,,LA_0041,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00431_LA_0066.wav,0.0,-1.0,,LA_0066,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01376_LA_0031.wav,0.0,-1.0,,LA_0031,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00371_LA_0080.wav,0.0,-1.0,,LA_0080,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00221_LA_0050.wav,0.0,-1.0,,LA_0050,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01068_LA_0043.wav,0.0,-1.0,,LA_0043,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01327_LA_0064.wav,0.0,-1.0,,LA_0064,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00089_LA_0098.wav,0.0,-1.0,,LA_0098,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00453_LA_0053.wav,0.0,-1.0,,LA_0053,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01021_LA_0047.wav,0.0,-1.0,,LA_0047,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00517_LA_0043.wav,0.0,-1.0,,LA_0043,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01718_LA_0033.wav,0.0,-1.0,,LA_0033,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00261_LA_0082.wav,0.0,-1.0,,LA_0082,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01221_LA_0037.wav,0.0,-1.0,,LA_0037,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00438_LA_0031.wav,0.0,-1.0,,LA_0031,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00883_LA_0022.wav,0.0,-1.0,,LA_0022,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01078_LA_0035.wav,0.0,-1.0,,LA_0035,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01093_LA_0058.wav,0.0,-1.0,,LA_0058,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00618_LA_0059.wav,0.0,-1.0,,LA_0059,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00124_LA_0080.wav,0.0,-1.0,,LA_0080,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01132_LA_0001.wav,0.0,-1.0,,LA_0001,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01082_LA_0061.wav,0.0,-1.0,,LA_0061,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00454_LA_0041.wav,0.0,-1.0,,LA_0041,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00181_LA_0071.wav,0.0,-1.0,,LA_0071,ASVspoof2019_LA,validation
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00507_LA_0040.wav,0.0,-1.0,,LA_0040,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00049_LA_0006.wav,0.0,-1.0,,LA_0006,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00200_LA_0037.wav,0.0,-1.0,,LA_0037,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01206_LA_0004.wav,0.0,-1.0,,LA_0004,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00101_LA_0086.wav,0.0,-1.0,,LA_0086,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01200_LA_0014.wav,0.0,-1.0,,LA_0014,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00046_LA_0029.wav,0.0,-1.0,,LA_0029,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00148_LA_0105.wav,0.0,-1.0,,LA_0105,ASVspoof2019_LA,validation
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00478_LA_0093.wav,0.0,-1.0,,LA_0093,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00043_LA_0074.wav,0.0,-1.0,,LA_0074,ASVspoof2019_LA,validation
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00146_LA_0035.wav,0.0,-1.0,,LA_0035,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01875_LA_0054.wav,0.0,-1.0,,LA_0054,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00416_LA_0038.wav,0.0,-1.0,,LA_0038,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00514_LA_0081.wav,0.0,-1.0,,LA_0081,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01767_LA_0060.wav,0.0,-1.0,,LA_0060,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00655_LA_0087.wav,0.0,-1.0,,LA_0087,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01017_LA_0033.wav,0.0,-1.0,,LA_0033,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01172_LA_0043.wav,0.0,-1.0,,LA_0043,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00680_LA_0088.wav,0.0,-1.0,,LA_0088,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01285_LA_0023.wav,0.0,-1.0,,LA_0023,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00078_LA_0014.wav,0.0,-1.0,,LA_0014,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00205_LA_0086.wav,0.0,-1.0,,LA_0086,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00441_LA_0079.wav,0.0,-1.0,,LA_0079,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00299_LA_0063.wav,0.0,-1.0,,LA_0063,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00755_LA_0093.wav,0.0,-1.0,,LA_0093,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01162_LA_0013.wav,0.0,-1.0,,LA_0013,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01126_LA_0044.wav,0.0,-1.0,,LA_0044,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00526_LA_0014.wav,0.0,-1.0,,LA_0014,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00038_LA_0095.wav,0.0,-1.0,,LA_0095,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00853_LA_0014.wav,0.0,-1.0,,LA_0014,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00691_LA_0057.wav,0.0,-1.0,,LA_0057,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00471_LA_0079.wav,0.0,-1.0,,LA_0079,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00161_LA_0059.wav,0.0,-1.0,,LA_0059,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00421_LA_0097.wav,0.0,-1.0,,LA_0097,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00880_LA_0013.wav,0.0,-1.0,,LA_0013,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01353_LA_0010.wav,0.0,-1.0,,LA_0010,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01154_LA_0002.wav,0.0,-1.0,,LA_0002,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01496_LA_0012.wav,0.0,-1.0,,LA_0012,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00787_LA_0063.wav,0.0,-1.0,,LA_0063,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00239_LA_0042.wav,0.0,-1.0,,LA_0042,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00108_LA_0048.wav,0.0,-1.0,,LA_0048,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01660_LA_0064.wav,0.0,-1.0,,LA_0064,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00751_LA_0098.wav,0.0,-1.0,,LA_0098,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00415_LA_0013.wav,0.0,-1.0,,LA_0013,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01191_LA_0027.wav,0.0,-1.0,,LA_0027,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00085_LA_0013.wav,0.0,-1.0,,LA_0013,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00764_LA_0029.wav,0.0,-1.0,,LA_0029,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00114_LA_0070.wav,0.0,-1.0,,LA_0070,ASVspoof2019_LA,validation
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00437_LA_0081.wav,0.0,-1.0,,LA_0081,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00319_LA_0088.wav,0.0,-1.0,,LA_0088,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00944_LA_0032.wav,0.0,-1.0,,LA_0032,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01044_LA_0044.wav,0.0,-1.0,,LA_0044,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01847_LA_0037.wav,0.0,-1.0,,LA_0037,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00224_LA_0093.wav,0.0,-1.0,,LA_0093,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00041_LA_0041.wav,0.0,-1.0,,LA_0041,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00213_LA_0019.wav,0.0,-1.0,,LA_0019,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01549_LA_0033.wav,0.0,-1.0,,LA_0033,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00534_LA_0083.wav,0.0,-1.0,,LA_0083,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00523_LA_0082.wav,0.0,-1.0,,LA_0082,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00091_LA_0018.wav,0.0,-1.0,,LA_0018,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01582_LA_0017.wav,0.0,-1.0,,LA_0017,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01115_LA_0066.wav,0.0,-1.0,,LA_0066,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00013_LA_0078.wav,0.0,-1.0,,LA_0078,ASVspoof2019_LA,validation
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00189_LA_0081.wav,0.0,-1.0,,LA_0081,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00697_LA_0020.wav,0.0,-1.0,,LA_0020,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00845_LA_0032.wav,0.0,-1.0,,LA_0032,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01149_LA_0024.wav,0.0,-1.0,,LA_0024,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00302_LA_0080.wav,0.0,-1.0,,LA_0080,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00652_LA_0091.wav,0.0,-1.0,,LA_0091,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00798_LA_0017.wav,0.0,-1.0,,LA_0017,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00154_LA_0103.wav,0.0,-1.0,,LA_0103,ASVspoof2019_LA,validation
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01182_LA_0012.wav,0.0,-1.0,,LA_0012,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00998_LA_0020.wav,0.0,-1.0,,LA_0020,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00476_LA_0098.wav,0.0,-1.0,,LA_0098,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01042_LA_0045.wav,0.0,-1.0,,LA_0045,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00356_LA_0098.wav,0.0,-1.0,,LA_0098,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01060_LA_0026.wav,0.0,-1.0,,LA_0026,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01863_LA_0046.wav,0.0,-1.0,,LA_0046,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00042_LA_0014.wav,0.0,-1.0,,LA_0014,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00007_LA_0078.wav,0.0,-1.0,,LA_0078,ASVspoof2019_LA,validation
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00297_LA_0107.wav,0.0,-1.0,,LA_0107,ASVspoof2019_LA,validation
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00354_LA_0092.wav,0.0,-1.0,,LA_0092,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00403_LA_0094.wav,0.0,-1.0,,LA_0094,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01170_LA_0043.wav,0.0,-1.0,,LA_0043,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00261_LA_0005.wav,0.0,-1.0,,LA_0005,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00493_LA_0095.wav,0.0,-1.0,,LA_0095,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00779_LA_0092.wav,0.0,-1.0,,LA_0092,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01161_LA_0031.wav,0.0,-1.0,,LA_0031,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00360_LA_0009.wav,0.0,-1.0,,LA_0009,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01053_LA_0015.wav,0.0,-1.0,,LA_0015,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00057_LA_0098.wav,0.0,-1.0,,LA_0098,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01280_LA_0046.wav,0.0,-1.0,,LA_0046,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01355_LA_0051.wav,0.0,-1.0,,LA_0051,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00585_LA_0081.wav,0.0,-1.0,,LA_0081,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00881_LA_0066.wav,0.0,-1.0,,LA_0066,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00694_LA_0097.wav,0.0,-1.0,,LA_0097,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00651_LA_0080.wav,0.0,-1.0,,LA_0080,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00197_LA_0072.wav,0.0,-1.0,,LA_0072,ASVspoof2019_LA,validation
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00415_LA_0089.wav,0.0,-1.0,,LA_0089,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00718_LA_0009.wav,0.0,-1.0,,LA_0009,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00696_LA_0051.wav,0.0,-1.0,,LA_0051,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00499_LA_0001.wav,0.0,-1.0,,LA_0001,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00598_LA_0084.wav,0.0,-1.0,,LA_0084,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00218_LA_0092.wav,0.0,-1.0,,LA_0092,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00267_LA_0071.wav,0.0,-1.0,,LA_0071,ASVspoof2019_LA,validation
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01203_LA_0020.wav,0.0,-1.0,,LA_0020,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00700_LA_0012.wav,0.0,-1.0,,LA_0012,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00193_LA_0108.wav,0.0,-1.0,,LA_0108,ASVspoof2019_LA,validation
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01011_LA_0042.wav,0.0,-1.0,,LA_0042,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00531_LA_0011.wav,0.0,-1.0,,LA_0011,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01820_LA_0065.wav,0.0,-1.0,,LA_0065,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00290_LA_0102.wav,0.0,-1.0,,LA_0102,ASVspoof2019_LA,validation
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01454_LA_0020.wav,0.0,-1.0,,LA_0020,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00015_LA_0102.wav,0.0,-1.0,,LA_0102,ASVspoof2019_LA,validation
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00253_LA_0071.wav,0.0,-1.0,,LA_0071,ASVspoof2019_LA,validation
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00112_LA_0106.wav,0.0,-1.0,,LA_0106,ASVspoof2019_LA,validation
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00747_LA_0087.wav,0.0,-1.0,,LA_0087,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00284_LA_0045.wav,0.0,-1.0,,LA_0045,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00069_LA_0073.wav,0.0,-1.0,,LA_0073,ASVspoof2019_LA,validation
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01088_LA_0032.wav,0.0,-1.0,,LA_0032,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00055_LA_0094.wav,0.0,-1.0,,LA_0094,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_train_00248_LA_0096.wav,0.0,-1.0,,LA_0096,ASVspoof2019_LA,train
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01356_LA_0042.wav,0.0,-1.0,,LA_0042,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00188_LA_0075.wav,0.0,-1.0,,LA_0075,ASVspoof2019_LA,validation
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_01404_LA_0050.wav,0.0,-1.0,,LA_0050,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_test_00072_LA_0042.wav,0.0,-1.0,,LA_0042,ASVspoof2019_LA,test
speech-asv-bona,laughsmi/data/asvspoof2019_bonafide_wavs/asv2019_validation_00019_LA_0074.wav,0.0,-1.0,,LA_0074,ASVspoof2019_LA,validation
