group,file_path,start_s,end_s,pair_id,speaker
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2835_0_laughter.wav,0,-1,,f2835
laugh-real,data/vocalsound/audio_16k_raw/subset5/m3162_0_laughter.wav,0,-1,,m3162
laugh-real,data/vocalsound/audio_16k_raw/subset5/m3041_0_laughter.wav,0,-1,,m3041
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1468_0_laughter.wav,0,-1,,m1468
laugh-real,data/vocalsound/audio_16k_raw/subset3/m1175_0_laughter.wav,0,-1,,m1175
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2455_0_laughter.wav,0,-1,,f2455
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2012_0_laughter.wav,0,-1,,f2012
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2913_0_laughter.wav,0,-1,,m2913
laugh-real,data/vocalsound/audio_16k_raw/subset5/m3133_0_laughter.wav,0,-1,,m3133
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0390_0_laughter.wav,0,-1,,m0390
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2684_0_laughter.wav,0,-1,,f2684
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1912_0_laughter.wav,0,-1,,m1912
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1235_0_laughter.wav,0,-1,,m1235
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2988_0_laughter.wav,0,-1,,f2988
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0004_0_laughter.wav,0,-1,,f0004
laugh-real,data/vocalsound/audio_16k_raw/subset4/m2447_0_laughter.wav,0,-1,,m2447
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2570_0_laughter.wav,0,-1,,m2570
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2880_0_laughter.wav,0,-1,,m2880
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2492_0_laughter.wav,0,-1,,m2492
laugh-real,data/vocalsound/audio_16k_raw/subset4/m2226_0_laughter.wav,0,-1,,m2226
laugh-real,data/vocalsound/audio_16k_raw/subset2/f3220_0_laughter.wav,0,-1,,f3220
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2611_0_laughter.wav,0,-1,,m2611
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2201_0_laughter.wav,0,-1,,f2201
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1817_0_laughter.wav,0,-1,,m1817
laugh-real,data/vocalsound/audio_16k_raw/subset2/f1660_0_laughter.wav,0,-1,,f1660
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2504_1_laughter.wav,0,-1,,m2504
laugh-real,data/vocalsound/audio_16k_raw/subset3/f3323_0_laughter.wav,0,-1,,f3323
laugh-real,data/vocalsound/audio_16k_raw/subset2/f3247_0_laughter.wav,0,-1,,f3247
laugh-real,data/vocalsound/audio_16k_raw/subset1/f1023_0_laughter.wav,0,-1,,f1023
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1699_0_laughter.wav,0,-1,,m1699
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0093_0_laughter.wav,0,-1,,m0093
laugh-real,data/vocalsound/audio_16k_raw/subset2/f3291_0_laughter.wav,0,-1,,f3291
laugh-real,data/vocalsound/audio_16k_raw/subset2/f1847_0_laughter.wav,0,-1,,f1847
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2536_1_laughter.wav,0,-1,,m2536
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2215_0_laughter.wav,0,-1,,f2215
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1576_0_laughter.wav,0,-1,,m1576
laugh-real,data/vocalsound/audio_16k_raw/subset3/m1095_0_laughter.wav,0,-1,,m1095
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2156_0_laughter.wav,0,-1,,f2156
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0088_0_laughter.wav,0,-1,,f0088
laugh-real,data/vocalsound/audio_16k_raw/subset2/f3151_0_laughter.wav,0,-1,,f3151
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0743_0_laughter.wav,0,-1,,f0743
laugh-real,data/vocalsound/audio_16k_raw/subset4/m3279_0_laughter.wav,0,-1,,m3279
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2524_1_laughter.wav,0,-1,,f2524
laugh-real,data/vocalsound/audio_16k_raw/subset1/f1481_0_laughter.wav,0,-1,,f1481
laugh-real,data/vocalsound/audio_16k_raw/subset1/f1000_0_laughter.wav,0,-1,,f1000
laugh-real,data/vocalsound/audio_16k_raw/subset3/m1190_0_laughter.wav,0,-1,,m1190
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1780_0_laughter.wav,0,-1,,m1780
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1823_0_laughter.wav,0,-1,,m1823
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0091_0_laughter.wav,0,-1,,f0091
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2774_0_laughter.wav,0,-1,,m2774
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0526_0_laughter.wav,0,-1,,m0526
laugh-real,data/vocalsound/audio_16k_raw/subset1/f1219_0_laughter.wav,0,-1,,f1219
laugh-real,data/vocalsound/audio_16k_raw/subset4/m2440_0_laughter.wav,0,-1,,m2440
laugh-real,data/vocalsound/audio_16k_raw/subset5/m3102_0_laughter.wav,0,-1,,m3102
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0612_0_laughter.wav,0,-1,,m0612
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2598_0_laughter.wav,0,-1,,f2598
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1611_0_laughter.wav,0,-1,,m1611
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2522_0_laughter.wav,0,-1,,f2522
laugh-real,data/vocalsound/audio_16k_raw/subset3/f3346_0_laughter.wav,0,-1,,f3346
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2623_0_laughter.wav,0,-1,,f2623
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0474_0_laughter.wav,0,-1,,m0474
laugh-real,data/vocalsound/audio_16k_raw/subset1/o0391_0_laughter.wav,0,-1,,o0391
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0460_0_laughter.wav,0,-1,,f0460
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0360_0_laughter.wav,0,-1,,f0360
laugh-real,data/vocalsound/audio_16k_raw/subset1/f1560_0_laughter.wav,0,-1,,f1560
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2648_0_laughter.wav,0,-1,,m2648
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2568_0_laughter.wav,0,-1,,m2568
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0256_0_laughter.wav,0,-1,,m0256
laugh-real,data/vocalsound/audio_16k_raw/subset3/m1065_0_laughter.wav,0,-1,,m1065
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2883_0_laughter.wav,0,-1,,m2883
laugh-real,data/vocalsound/audio_16k_raw/subset4/m2093_0_laughter.wav,0,-1,,m2093
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0767_0_laughter.wav,0,-1,,m0767
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2629_0_laughter.wav,0,-1,,f2629
laugh-real,data/vocalsound/audio_16k_raw/subset1/f1100_0_laughter.wav,0,-1,,f1100
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1350_1_laughter.wav,0,-1,,m1350
laugh-real,data/vocalsound/audio_16k_raw/subset1/f1224_0_laughter.wav,0,-1,,f1224
laugh-real,data/vocalsound/audio_16k_raw/subset4/m2281_0_laughter.wav,0,-1,,m2281
laugh-real,data/vocalsound/audio_16k_raw/subset1/f1165_0_laughter.wav,0,-1,,f1165
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2675_0_laughter.wav,0,-1,,f2675
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1756_0_laughter.wav,0,-1,,m1756
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2987_0_laughter.wav,0,-1,,m2987
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0878_0_laughter.wav,0,-1,,m0878
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2416_0_laughter.wav,0,-1,,f2416
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1824_0_laughter.wav,0,-1,,m1824
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0969_0_laughter.wav,0,-1,,f0969
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1338_0_laughter.wav,0,-1,,m1338
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0804_0_laughter.wav,0,-1,,f0804
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0138_0_laughter.wav,0,-1,,f0138
laugh-real,data/vocalsound/audio_16k_raw/subset5/m3013_0_laughter.wav,0,-1,,m3013
laugh-real,data/vocalsound/audio_16k_raw/subset2/f1618_0_laughter.wav,0,-1,,f1618
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1896_0_laughter.wav,0,-1,,m1896
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2625_0_laughter.wav,0,-1,,f2625
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0972_0_laughter.wav,0,-1,,m0972
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2756_0_laughter.wav,0,-1,,m2756
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0057_0_laughter.wav,0,-1,,f0057
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0132_0_laughter.wav,0,-1,,m0132
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2944_0_laughter.wav,0,-1,,f2944
laugh-real,data/vocalsound/audio_16k_raw/subset1/f1516_0_laughter.wav,0,-1,,f1516
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0696_0_laughter.wav,0,-1,,m0696
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0960_0_laughter.wav,0,-1,,m0960
laugh-real,data/vocalsound/audio_16k_raw/subset1/m3348_0_laughter.wav,0,-1,,m3348
laugh-real,data/vocalsound/audio_16k_raw/subset4/m2425_0_laughter.wav,0,-1,,m2425
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0540_0_laughter.wav,0,-1,,m0540
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2764_0_laughter.wav,0,-1,,f2764
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2803_0_laughter.wav,0,-1,,m2803
laugh-real,data/vocalsound/audio_16k_raw/subset2/f3213_0_laughter.wav,0,-1,,f3213
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2840_0_laughter.wav,0,-1,,m2840
laugh-real,data/vocalsound/audio_16k_raw/subset3/m1057_0_laughter.wav,0,-1,,m1057
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0159_0_laughter.wav,0,-1,,m0159
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0075_0_laughter.wav,0,-1,,m0075
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2980_0_laughter.wav,0,-1,,m2980
laugh-real,data/vocalsound/audio_16k_raw/subset1/f1534_0_laughter.wav,0,-1,,f1534
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0939_0_laughter.wav,0,-1,,m0939
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0894_0_laughter.wav,0,-1,,m0894
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0507_0_laughter.wav,0,-1,,m0507
laugh-real,data/vocalsound/audio_16k_raw/subset3/m1034_0_laughter.wav,0,-1,,m1034
laugh-real,data/vocalsound/audio_16k_raw/subset5/m3250_0_laughter.wav,0,-1,,m3250
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2211_0_laughter.wav,0,-1,,f2211
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1697_0_laughter.wav,0,-1,,m1697
laugh-real,data/vocalsound/audio_16k_raw/subset3/m1169_0_laughter.wav,0,-1,,m1169
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0432_0_laughter.wav,0,-1,,m0432
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2754_0_laughter.wav,0,-1,,m2754
laugh-real,data/vocalsound/audio_16k_raw/subset5/m3082_0_laughter.wav,0,-1,,m3082
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2421_0_laughter.wav,0,-1,,f2421
laugh-real,data/vocalsound/audio_16k_raw/subset2/f3084_0_laughter.wav,0,-1,,f3084
laugh-real,data/vocalsound/audio_16k_raw/subset3/m1211_0_laughter.wav,0,-1,,m1211
laugh-real,data/vocalsound/audio_16k_raw/subset2/f3127_0_laughter.wav,0,-1,,f3127
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0375_0_laughter.wav,0,-1,,f0375
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0856_0_laughter.wav,0,-1,,f0856
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0872_0_laughter.wav,0,-1,,f0872
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2776_0_laughter.wav,0,-1,,m2776
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2752_0_laughter.wav,0,-1,,m2752
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1550_0_laughter.wav,0,-1,,m1550
laugh-real,data/vocalsound/audio_16k_raw/subset2/f3195_0_laughter.wav,0,-1,,f3195
laugh-real,data/vocalsound/audio_16k_raw/subset2/f1957_1_laughter.wav,0,-1,,f1957
laugh-real,data/vocalsound/audio_16k_raw/subset4/m2464_0_laughter.wav,0,-1,,m2464
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0714_0_laughter.wav,0,-1,,m0714
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1461_0_laughter.wav,0,-1,,m1461
laugh-real,data/vocalsound/audio_16k_raw/subset5/m3201_0_laughter.wav,0,-1,,m3201
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1363_0_laughter.wav,0,-1,,m1363
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0992_0_laughter.wav,0,-1,,f0992
laugh-real,data/vocalsound/audio_16k_raw/subset2/f1782_0_laughter.wav,0,-1,,f1782
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0249_0_laughter.wav,0,-1,,m0249
laugh-real,data/vocalsound/audio_16k_raw/subset1/f1174_0_laughter.wav,0,-1,,f1174
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2235_0_laughter.wav,0,-1,,f2235
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2094_0_laughter.wav,0,-1,,f2094
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1395_0_laughter.wav,0,-1,,m1395
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2636_0_laughter.wav,0,-1,,m2636
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2515_0_laughter.wav,0,-1,,m2515
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1348_0_laughter.wav,0,-1,,m1348
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2957_0_laughter.wav,0,-1,,m2957
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1351_0_laughter.wav,0,-1,,m1351
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1757_0_laughter.wav,0,-1,,m1757
laugh-real,data/vocalsound/audio_16k_raw/subset5/m3072_0_laughter.wav,0,-1,,m3072
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0465_0_laughter.wav,0,-1,,f0465
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1951_0_laughter.wav,0,-1,,m1951
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2998_0_laughter.wav,0,-1,,m2998
laugh-real,data/vocalsound/audio_16k_raw/subset1/f1451_0_laughter.wav,0,-1,,f1451
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2677_0_laughter.wav,0,-1,,m2677
laugh-real,data/vocalsound/audio_16k_raw/subset3/m1215_0_laughter.wav,0,-1,,m1215
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0954_0_laughter.wav,0,-1,,m0954
laugh-real,data/vocalsound/audio_16k_raw/subset2/f3158_0_laughter.wav,0,-1,,f3158
laugh-real,data/vocalsound/audio_16k_raw/subset5/m3200_0_laughter.wav,0,-1,,m3200
laugh-real,data/vocalsound/audio_16k_raw/subset3/m1013_0_laughter.wav,0,-1,,m1013
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0112_0_laughter.wav,0,-1,,f0112
laugh-real,data/vocalsound/audio_16k_raw/subset4/m2274_0_laughter.wav,0,-1,,m2274
laugh-real,data/vocalsound/audio_16k_raw/subset2/f3301_0_laughter.wav,0,-1,,f3301
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2537_0_laughter.wav,0,-1,,f2537
laugh-real,data/vocalsound/audio_16k_raw/subset2/f3069_0_laughter.wav,0,-1,,f3069
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0716_0_laughter.wav,0,-1,,f0716
laugh-real,data/vocalsound/audio_16k_raw/subset2/f3235_0_laughter.wav,0,-1,,f3235
laugh-real,data/vocalsound/audio_16k_raw/subset5/m3212_0_laughter.wav,0,-1,,m3212
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2532_0_laughter.wav,0,-1,,m2532
laugh-real,data/vocalsound/audio_16k_raw/subset5/m3129_0_laughter.wav,0,-1,,m3129
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2374_0_laughter.wav,0,-1,,f2374
laugh-real,data/vocalsound/audio_16k_raw/subset2/f1884_0_laughter.wav,0,-1,,f1884
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1968_0_laughter.wav,0,-1,,m1968
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2714_0_laughter.wav,0,-1,,f2714
laugh-real,data/vocalsound/audio_16k_raw/subset4/m2291_0_laughter.wav,0,-1,,m2291
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0659_0_laughter.wav,0,-1,,m0659
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2743_0_laughter.wav,0,-1,,m2743
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1627_0_laughter.wav,0,-1,,m1627
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0565_0_laughter.wav,0,-1,,m0565
laugh-real,data/vocalsound/audio_16k_raw/subset2/f1904_0_laughter.wav,0,-1,,f1904
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0486_0_laughter.wav,0,-1,,m0486
laugh-real,data/vocalsound/audio_16k_raw/subset2/f1799_0_laughter.wav,0,-1,,f1799
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0349_0_laughter.wav,0,-1,,f0349
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1783_0_laughter.wav,0,-1,,m1783
laugh-real,data/vocalsound/audio_16k_raw/subset4/m2177_0_laughter.wav,0,-1,,m2177
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1893_0_laughter.wav,0,-1,,m1893
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0291_0_laughter.wav,0,-1,,f0291
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0550_0_laughter.wav,0,-1,,f0550
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0850_0_laughter.wav,0,-1,,f0850
laugh-real,data/vocalsound/audio_16k_raw/subset5/m3132_0_laughter.wav,0,-1,,m3132
laugh-real,data/vocalsound/audio_16k_raw/subset5/m3123_0_laughter.wav,0,-1,,m3123
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0621_0_laughter.wav,0,-1,,m0621
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2930_0_laughter.wav,0,-1,,m2930
laugh-real,data/vocalsound/audio_16k_raw/subset1/f1255_0_laughter.wav,0,-1,,f1255
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2997_0_laughter.wav,0,-1,,m2997
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1520_0_laughter.wav,0,-1,,m1520
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0739_0_laughter.wav,0,-1,,f0739
laugh-real,data/vocalsound/audio_16k_raw/subset4/m2202_0_laughter.wav,0,-1,,m2202
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0582_4_laughter.wav,0,-1,,m0582
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2926_1_laughter.wav,0,-1,,f2926
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0683_0_laughter.wav,0,-1,,f0683
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2601_0_laughter.wav,0,-1,,f2601
laugh-real,data/vocalsound/audio_16k_raw/subset1/f1485_0_laughter.wav,0,-1,,f1485
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1684_0_laughter.wav,0,-1,,m1684
laugh-real,data/vocalsound/audio_16k_raw/subset2/f1659_0_laughter.wav,0,-1,,f1659
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0371_0_laughter.wav,0,-1,,m0371
laugh-real,data/vocalsound/audio_16k_raw/subset4/m2387_0_laughter.wav,0,-1,,m2387
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1553_0_laughter.wav,0,-1,,m1553
laugh-real,data/vocalsound/audio_16k_raw/subset2/f1956_0_laughter.wav,0,-1,,f1956
laugh-real,data/vocalsound/audio_16k_raw/subset1/f1216_0_laughter.wav,0,-1,,f1216
laugh-real,data/vocalsound/audio_16k_raw/subset2/f3094_0_laughter.wav,0,-1,,f3094
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2541_0_laughter.wav,0,-1,,m2541
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0711_0_laughter.wav,0,-1,,f0711
laugh-real,data/vocalsound/audio_16k_raw/subset4/m2010_0_laughter.wav,0,-1,,m2010
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2092_0_laughter.wav,0,-1,,f2092
laugh-real,data/vocalsound/audio_16k_raw/subset2/f1746_0_laughter.wav,0,-1,,f1746
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0280_0_laughter.wav,0,-1,,f0280
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2970_0_laughter.wav,0,-1,,m2970
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0795_0_laughter.wav,0,-1,,m0795
laugh-real,data/vocalsound/audio_16k_raw/subset3/m1196_0_laughter.wav,0,-1,,m1196
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0597_0_laughter.wav,0,-1,,f0597
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1570_0_laughter.wav,0,-1,,m1570
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1828_0_laughter.wav,0,-1,,m1828
laugh-real,data/vocalsound/audio_16k_raw/subset2/f1924_0_laughter.wav,0,-1,,f1924
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2816_0_laughter.wav,0,-1,,m2816
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1962_0_laughter.wav,0,-1,,m1962
laugh-real,data/vocalsound/audio_16k_raw/subset1/f1220_0_laughter.wav,0,-1,,f1220
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2848_0_laughter.wav,0,-1,,f2848
laugh-real,data/vocalsound/audio_16k_raw/subset1/f0839_0_laughter.wav,0,-1,,f0839
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1936_0_laughter.wav,0,-1,,m1936
laugh-real,data/vocalsound/audio_16k_raw/subset2/f3081_0_laughter.wav,0,-1,,f3081
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0479_0_laughter.wav,0,-1,,m0479
laugh-real,data/vocalsound/audio_16k_raw/subset2/f2145_0_laughter.wav,0,-1,,f2145
laugh-real,data/vocalsound/audio_16k_raw/subset3/m0904_0_laughter.wav,0,-1,,m0904
laugh-real,data/vocalsound/audio_16k_raw/subset4/m2160_0_laughter.wav,0,-1,,m2160
laugh-real,data/vocalsound/audio_16k_raw/subset4/m1744_0_laughter.wav,0,-1,,m1744
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2616_0_laughter.wav,0,-1,,m2616
laugh-real,data/vocalsound/audio_16k_raw/subset5/m2991_0_laughter.wav,0,-1,,m2991
laugh-real,data/vocalsound/audio_16k_raw/subset4/m2087_0_laughter.wav,0,-1,,m2087
laugh-real,data/vocalsound/audio_16k_raw/subset1/f1414_0_laughter.wav,0,-1,,f1414
laugh-real,data/vocalsound/audio_16k_raw/subset1/f1082_0_laughter.wav,0,-1,,f1082
laugh-real,data/vocalsound/audio_16k_raw/subset4/m2295_0_laughter.wav,0,-1,,m2295
laugh-real,data/vocalsound/audio_16k_raw/subset1/f1155_0_laughter.wav,0,-1,,f1155
laugh-real,data/vocalsound/audio_16k_raw/subset2/f3106_0_laughter.wav,0,-1,,f3106
